time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/approx_kl,train/loss,train/policy_gradient_loss,train/clip_range,train/n_updates,train/explained_variance,train/clip_fraction,train/value_loss,train/learning_rate,train/entropy_loss
3,75,3,19,0.0023656534,0.2476692795753479,-0.004184552823426202,0.2,13020,0.2953169345855713,0.007999999821186066,0.538063645362854,0.0003,-0.16976464092731475
4,100,5,18,7.949829e-05,0.49032461643218994,0.0005429715954814896,0.2,13030,-0.7904013395309448,0.0,1.1616600453853607,0.0003,-0.21744197756052017
5,125,6,18,0.003971579,0.1889166384935379,-0.012178011531475973,0.2,13040,-0.0018794536590576172,0.019999999552965164,0.5849164217710495,0.0003,-0.3714438885450363
6,150,8,18,0.00079559087,0.5810206532478333,0.002777539417380481,0.2,13050,0.024836421012878418,0.0,1.2032420754432678,0.0003,-0.26677808463573455
7,175,9,17,1.6562939e-05,1.2340258359909058,-0.0008160695763656633,0.2,13060,-0.2769976854324341,0.0,2.594267463684082,0.0003,-0.15971201211214064
8,200,11,17,0.011011512,0.02590261399745941,-0.024914645027369176,0.2,13070,-0.746493935585022,0.04799999892711639,0.15733440965414047,0.0003,-0.13602184802293776
9,225,13,16,0.003484075,0.4663821756839752,-0.010414647274578215,0.2,13080,0.14680331945419312,0.019999999552965164,1.202879798412323,0.0003,-0.5661079466342926
10,250,15,16,5.6242943e-06,0.847985029220581,9.556531580727779e-05,0.2,13090,-0.129278302192688,0.0,1.7876257419586181,0.0003,-0.24962445795536042
1,25,1,20,0.008837223,0.10271716117858887,-0.019338495739735694,0.2,13100,-0.3564642667770386,0.03599999919533729,0.2724768579006195,0.0003,-0.3017478659749031
2,50,2,18,0.013551366,0.0671921819448471,-0.014312610660912384,0.2,13110,-1.0590074062347412,0.06799999848008156,0.22065455317497254,0.0003,-0.44205570220947266
3,75,4,18,0.016170025,0.0633590817451477,-0.02369970190711328,0.2,13120,0.10741537809371948,0.06799999848008156,0.2477423518896103,0.0003,-0.5617860198020935
4,100,6,16,0.0051180767,0.0546305887401104,-0.001969288552994808,0.2,13130,0.2788057327270508,0.02799999937415123,0.12722104787826538,0.0003,-0.2185885041952133
5,125,7,16,1.477003e-05,1.7075973749160767,0.0008627614684513674,0.2,13140,-0.1198427677154541,0.0,3.697072172164917,0.0003,-0.08754281625151634
6,150,9,16,5.38826e-07,0.20994314551353455,0.00030009936681025807,0.2,13150,0.3575282096862793,0.0,0.5349352687597275,0.0003,-0.12408441081643104
7,175,11,15,0.037238475,0.07293334603309631,-0.007875646349043563,0.2,13160,-0.10993349552154541,0.03599999919533729,0.17415320724248887,0.0003,-0.44114978015422823
8,200,13,15,0.01023854,0.07543604075908661,-0.00824173559295005,0.2,13170,-0.1356738805770874,0.023999999463558196,0.18570566922426224,0.0003,-0.23535140603780746
9,225,15,14,0.014893934,0.10201974958181381,-0.013930495923385421,0.2,13180,0.02396225929260254,0.023999999463558196,0.282097090780735,0.0003,-0.318845397233963
10,250,17,14,0.0008153248,2.0775139331817627,-0.0027762348020914374,0.2,13190,0.058289945125579834,0.003999999910593033,4.430723810195923,0.0003,-0.10532770901918412
1,25,1,24,0.0015898156,0.791253387928009,-0.0037807694186920314,0.2,13200,-0.14924120903015137,0.003999999910593033,1.9304452180862426,0.0003,-0.6029690504074097
2,50,2,21,0.0006702375,0.3141877353191376,-0.0017763218538128455,0.2,13210,-0.8518524169921875,0.0,0.6652707934379578,0.0003,-0.3886200159788132
3,75,3,19,2.7751921e-06,0.882646381855011,-0.00027428006468070975,0.2,13220,-0.8810551166534424,0.0,2.0610472917556764,0.0003,-0.11530808657407761
4,100,5,18,0.00016230345,0.12233313173055649,-0.0037169680319493635,0.2,13230,-0.18877887725830078,0.0,0.33033227920532227,0.0003,-0.14693608582019807
5,125,6,18,0.015533414,0.08157891035079956,-0.02021865050867202,0.2,13240,0.3609159588813782,0.031999999284744264,0.25961030274629593,0.0003,-0.20526025891304017
6,150,8,17,0.004189968,0.08025231957435608,-0.010194067365024395,0.2,13250,-0.015457630157470703,0.019999999552965164,0.24369376450777053,0.0003,-0.2489490956068039
7,175,9,17,0.003662753,0.15809620916843414,-0.012478419842198463,0.2,13260,-0.9413186311721802,0.023999999463558196,0.45965848565101625,0.0003,-0.23929090797901154
8,200,11,17,0.010575388,0.20978447794914246,-0.013919466521590883,0.2,13270,-0.2333066463470459,0.043999999016523364,0.5251039773225784,0.0003,-0.22956255823373795
9,225,13,16,0.0005077648,0.5695925951004028,-0.0009709937335574015,0.2,13280,0.43501031398773193,0.0,1.2718563079833984,0.0003,-0.3363543123006821
10,250,15,16,0.0066229105,0.18676093220710754,-0.012231864218600208,0.2,13290,-0.13105034828186035,0.02799999937415123,0.5634271562099457,0.0003,-0.5322760045528412
1,25,1,23,0.0057032774,0.9993850588798523,-0.011990466888295614,0.2,13300,-0.05043363571166992,0.031999999284744264,2.260340929031372,0.0003,-2.26062126159668
2,50,2,21,0.00020437478,0.9837312698364258,-0.0004061012190046398,0.2,13310,-0.7620683908462524,0.0,2.096724534034729,0.0003,-0.4850549429655075
3,75,3,19,0.0022368955,0.5276969075202942,-0.009999172000912892,0.2,13320,-2.6755588054656982,0.011999999731779098,1.3601632714271545,0.0003,-0.5242023944854737
4,100,5,19,0.012646439,0.10929814726114273,-0.026987367089837733,0.2,13330,-1.6503827571868896,0.08399999812245369,0.35054190158843995,0.0003,-1.1002875685691833
5,125,6,18,0.0040636156,0.46397721767425537,-0.008408102868125055,0.2,13340,-0.5928425788879395,0.023999999463558196,1.053824782371521,0.0003,-0.3286515146493912
6,150,8,17,0.0004286885,2.815913200378418,0.00347119583748281,0.2,13350,-0.07206344604492188,0.0,5.75903000831604,0.0003,-0.5055602550506592
7,175,10,17,1.2159347e-07,0.6392790675163269,1.2279748800914092e-05,0.2,13360,-0.33019793033599854,0.0,1.4647903800010682,0.0003,-0.2621616691350937
8,200,11,16,0.0002928734,0.5429738163948059,-0.0022541646534810058,0.2,13370,-0.6713459491729736,0.0,1.1148703336715697,0.0003,-0.2600212574005127
9,225,13,16,0.0033285688,2.3669400215148926,-0.011490492305252786,0.2,13380,-1.401867389678955,0.019999999552965164,5.2375141143798825,0.0003,-0.6707322359085083
10,250,15,15,0.00038303612,1.608215093612671,-0.002643128112773496,0.2,13390,-0.14821696281433105,0.0,3.3084081411361694,0.0003,-0.48187685906887057
1,25,1,23,0.01344047,0.06653928756713867,-0.027213519545271937,0.2,13400,-0.5086793899536133,0.06799999848008156,0.2740208297967911,0.0003,-1.0856693744659425
2,50,2,21,0.001529386,7.995949745178223,-0.00010104370039414335,0.2,13410,0.14033490419387817,0.0,16.335869598388673,0.0003,-0.9788091778755188
3,75,3,19,0.0036576414,0.5283381938934326,-0.003185484514804671,0.2,13420,0.15214300155639648,0.019999999552965164,1.1062909483909606,0.0003,-0.3765940427780151
4,100,5,18,0.005798378,0.10691554844379425,-0.005106226548145187,0.2,13430,0.4358066916465759,0.023999999463558196,0.2875307396054268,0.0003,-0.20127126574516296
5,125,6,17,0.00030912875,0.41623756289482117,0.0016288790320977853,0.2,13440,-1.8901937007904053,0.0,0.9685286045074463,0.0003,-0.19656144082546234
6,150,8,17,0.00012566804,0.5689705610275269,-0.00026825332366584573,0.2,13450,0.10622942447662354,0.0,1.167839252948761,0.0003,-0.31409090757369995
7,175,10,16,0.0017346883,0.49492040276527405,-0.004288089704467169,0.2,13460,0.038078486919403076,0.007999999821186066,1.0875755667686462,0.0003,-0.2118915796279907
8,200,12,16,0.0008990502,0.42813631892204285,-0.001242413344212423,0.2,13470,-0.27789533138275146,0.003999999910593033,1.0937734961509704,0.0003,-0.3456147491931915
9,225,14,15,0.007598531,0.3462859094142914,-0.015280219361302371,0.2,13480,0.24473291635513306,0.03599999919533729,0.7896746814250946,0.0003,-0.7268238484859466
10,250,15,15,0.012512765,0.13815189898014069,-0.02166566677298363,0.2,13490,-1.015023946762085,0.04799999892711639,0.397027724981308,0.0003,-0.855186814069748
1,25,1,23,0.0018061757,0.04864547401666641,-0.0024354564888636075,0.2,13500,-1.0654082298278809,0.007999999821186066,0.12862331047654152,0.0003,-0.23623726516962051
2,50,2,20,0.0027193523,0.08457264304161072,-0.014833635080605756,0.2,13510,0.11452341079711914,0.019999999552965164,0.24148014634847642,0.0003,-0.35692802667617796
3,75,3,18,0.008075149,0.1639740914106369,-0.003779521906515626,0.2,13520,0.12620782852172852,0.04799999892711639,0.4564653992652893,0.0003,-0.3935684412717819
4,100,5,18,0.0022724485,0.8177727460861206,-0.004186547930585149,0.2,13530,-0.2733858823776245,0.011999999731779098,1.7228134393692016,0.0003,-0.4495798200368881
5,125,7,17,0.0065732454,0.015020463615655899,-0.00861525392311151,0.2,13540,0.09382808208465576,0.023999999463558196,0.0874152883887291,0.0003,-0.41259625852108
6,150,8,17,0.0029169295,0.7494888305664062,-0.0014157411870542092,0.2,13550,-0.23540174961090088,0.015999999642372132,1.6455416679382324,0.0003,-0.3087830305099487
7,175,10,17,0.00057603593,0.22196340560913086,-0.0026953484083065858,0.2,13560,-0.21101760864257812,0.0,0.4969669580459595,0.0003,-0.2626210719347
8,200,12,16,0.00063267467,0.052932899445295334,-0.0024551329747772854,0.2,13570,0.03815925121307373,0.011999999731779098,0.1275903895497322,0.0003,-0.4997394323348999
9,225,13,16,0.009732227,0.009078772738575935,-0.011215079020708885,0.2,13580,-0.8962254524230957,0.05599999874830246,0.09229817800223827,0.0003,-0.36252475082874297
10,250,15,15,0.0016732716,0.559524655342102,-0.002122383051581167,0.2,13590,-0.15382635593414307,0.007999999821186066,1.2088851451873779,0.0003,-0.3144794970750809
1,25,1,23,0.0042256354,0.21487712860107422,-0.005809912103693904,0.2,13600,-0.558344841003418,0.023999999463558196,0.5526534527540207,0.0003,-0.4005135059356689
2,50,2,20,0.008780079,0.043756380677223206,-0.013089396135881514,0.2,13610,0.17718833684921265,0.023999999463558196,0.19129413813352586,0.0003,-0.3357123613357544
3,75,4,18,0.00045919657,0.6291188597679138,0.0002452988568695247,0.2,13620,-0.11702978610992432,0.0,1.2716730833053589,0.0003,-0.31881559193134307
4,100,5,18,0.0017330241,0.6790494918823242,-0.0052432722197846005,0.2,13630,-0.09286618232727051,0.007999999821186066,1.5368670701980591,0.0003,-0.33489414155483244
5,125,7,17,0.057353772,0.09759286046028137,-0.025683638948947162,0.2,13640,-0.21689653396606445,0.05599999874830246,0.3209469437599182,0.0003,-0.7556861877441406
6,150,8,17,0.0023831462,0.8358548283576965,-0.004737564942334416,0.2,13650,-0.24418091773986816,0.015999999642372132,1.7596409916877747,0.0003,-0.2961255878210068
7,175,10,16,0.009207535,0.014258060604333878,-0.00889094670349735,0.2,13660,0.6861692368984222,0.02799999937415123,0.08186173997819424,0.0003,-0.4461425423622131
8,200,12,16,0.021457626,0.0027723051607608795,-0.025690830629318383,0.2,13670,0.8310631513595581,0.09599999785423279,0.11905858591198921,0.0003,-1.3533848524093628
9,225,14,15,0.007944491,0.11963896453380585,-0.013709467901382767,0.2,13680,0.013092279434204102,0.023999999463558196,0.40751489996910095,0.0003,-0.2718894362449646
10,250,16,15,0.005087571,0.26258474588394165,-0.004520919215574537,0.2,13690,0.09777551889419556,0.011999999731779098,0.6407359421253205,0.0003,-0.5481883406639099
1,25,1,19,1.4338493e-05,0.020340632647275925,-0.0010985216713160994,0.2,13700,-0.1834172010421753,0.0,0.06720290631055832,0.0003,-0.1591579347848892
2,50,2,18,0.00031666277,0.0962277203798294,-0.001770111036224975,0.2,13710,-2.757779121398926,0.0,0.26155114620923997,0.0003,-0.3489106476306915
3,75,4,17,0.023879098,0.038975153118371964,-0.008975982868112808,0.2,13720,-0.19106030464172363,0.05599999874830246,0.12303811833262443,0.0003,-0.39179631173610685
4,100,5,16,0.0048121857,0.23977094888687134,-0.005955120947212044,0.2,13730,-0.5131015777587891,0.023999999463558196,0.5899798303842545,0.0003,-0.353078031539917
5,125,7,16,0.0068105934,0.31925177574157715,-0.009006037977523817,0.2,13740,0.10677385330200195,0.023999999463558196,0.7103494882583619,0.0003,-0.2080667495727539
6,150,9,16,0.002358792,0.9021109342575073,-0.007786921862745722,0.2,13750,-0.4938615560531616,0.015999999642372132,2.012283706665039,0.0003,-0.2608910262584686
7,175,10,15,0.0027955626,0.019635211676359177,-0.006862077066209338,0.2,13760,0.4502636194229126,0.015999999642372132,0.07699674963951111,0.0003,-0.2253842368721962
8,200,13,15,4.5776366e-07,0.17589052021503448,-0.000131729600441588,0.2,13770,0.15581262111663818,0.0,0.38809105157852175,0.0003,-0.09603050947189332
9,225,14,15,0.00034710646,0.10336321592330933,-0.0020229758844948265,0.2,13780,0.12983649969100952,0.0,0.2506538063287735,0.0003,-0.20307273268699647
10,250,16,14,0.00070130586,0.318329781293869,-0.00043931006744983846,0.2,13790,0.0013005733489990234,0.0,0.6553499460220337,0.0003,-0.35965334475040434
1,25,1,22,1.66893e-07,2.1109352111816406,6.679391592570027e-05,0.2,13800,-0.06704437732696533,0.0,4.403169250488281,0.0003,-0.10536071956157685
2,50,2,18,0.0008464432,0.8337206244468689,-0.0005249379707091606,0.2,13810,-0.13251352310180664,0.0,1.8992092490196228,0.0003,-0.5638053178787231
3,75,4,18,1.2564659e-06,0.6299880146980286,-1.156330079510326e-06,0.2,13820,0.06343871355056763,0.0,1.502590823173523,0.0003,-0.08779232054948807
4,100,5,17,0.0013969302,0.5852733254432678,-0.007422483607195307,0.2,13830,-1.9898076057434082,0.007999999821186066,1.2155022621154785,0.0003,-0.23892716318368912
5,125,7,17,0.0002695608,0.2627509534358978,-0.001331001742773097,0.2,13840,-3.7735977172851562,0.0,0.6669507384300232,0.0003,-0.10552975311875343
6,150,9,16,0.03988556,0.05713796615600586,-0.020510077729821143,0.2,13850,0.11884087324142456,0.05999999865889549,0.17050474882125854,0.0003,-0.4391555696725845
7,175,10,16,0.010484931,0.1994764804840088,-0.008880535584874494,0.2,13860,0.022594094276428223,0.02799999937415123,0.4444033592939377,0.0003,-0.17008094489574432
8,200,12,15,0.0013163948,0.1341886669397354,-0.0024656095180542793,0.2,13870,0.3486599326133728,0.007999999821186066,0.3227005422115326,0.0003,-0.10629785805940628
9,225,14,15,2.3126601e-07,0.14603805541992188,-1.841902698842546e-05,0.2,13880,-0.4320073127746582,0.0,0.30471484661102294,0.0003,-0.0530551191419363
10,250,16,15,3.361702e-07,0.6101691126823425,2.164840663354539e-06,0.2,13890,0.3187848925590515,0.0,1.5083519339561462,0.0003,-0.07593733966350555
1,25,1,23,0.0023716853,0.11931247264146805,-0.00498876963974908,0.2,13900,0.003421604633331299,0.011999999731779098,0.3448110163211823,0.0003,-0.21390229910612107
2,50,2,20,2.632141e-06,0.09100918471813202,-3.2562019803705765e-05,0.2,13910,0.3737528920173645,0.0,0.21217067986726762,0.0003,-0.10146838650107384
3,75,3,19,3.170967e-07,0.07853031158447266,-9.055423516839412e-05,0.2,13920,-0.06939828395843506,0.0,0.1726841390132904,0.0003,-0.06112949140369892
4,100,5,18,0.0038381862,0.2762829661369324,-0.0019923946619964995,0.2,13930,-2.5348827838897705,0.019999999552965164,0.6595717430114746,0.0003,-0.07615376859903336
5,125,6,17,0.0066028093,0.08100355416536331,-0.00455395492608659,0.2,13940,-1.4751832485198975,0.019999999552965164,0.2533490315079689,0.0003,-0.17813173830509185
6,150,8,17,0.006330106,0.0419483408331871,-0.006547806588933014,0.2,13950,-0.8425627946853638,0.023999999463558196,0.12813084647059442,0.0003,-0.1017358958721161
7,175,10,16,0.004010043,0.6202940344810486,-0.011097108665853738,0.2,13960,-0.16179966926574707,0.023999999463558196,1.3586113929748536,0.0003,-0.22125891149044036
8,200,12,16,0.0035531686,0.16637422144412994,-0.005349570156540651,0.2,13970,0.13240450620651245,0.023999999463558196,0.39252030551433564,0.0003,-0.7452291011810303
9,225,14,15,2.6226044e-08,0.9535345435142517,2.3765325193370045e-05,0.2,13980,-0.08898031711578369,0.0,2.369985377788544,0.0003,-0.05634679421782494
10,250,15,15,1.1920928e-08,0.2836339771747589,8.028983844354797e-06,0.2,13990,-0.31044507026672363,0.0,0.6029210567474366,0.0003,-0.07052256837487221
1,25,1,22,5.197525e-07,1.4357625246047974,-1.3042926540762779e-05,0.2,14000,-0.03399455547332764,0.0,3.184639310836792,0.0003,-0.11386929079890251
2,50,2,19,1.66893e-08,2.1027777194976807,-1.8334626778226947e-05,0.2,14010,-0.14112889766693115,0.0,4.3205150127410885,0.0003,-0.07748512402176858
3,75,3,18,0.009151835,0.225981667637825,-0.0024372420811560325,0.2,14020,0.05101120471954346,0.02799999937415123,0.5635828644037246,0.0003,-0.07369440495967865
4,100,5,18,6.318092e-07,2.215642213821411,-0.00010193204815749368,0.2,14030,0.3957173824310303,0.0,4.5213559627532955,0.0003,-0.1027537725865841
5,125,7,17,0.0020159197,0.09667220711708069,-0.006700671268161429,0.2,14040,0.13709360361099243,0.007999999821186066,0.31189542859792707,0.0003,-0.4991196542978287
6,150,8,17,0.012225952,0.7729798555374146,-0.01093848540540776,0.2,14050,0.08530914783477783,0.03999999910593033,1.8917761087417602,0.0003,-0.6220297873020172
7,175,10,16,1.7499923e-06,0.30971118807792664,-6.986689403518654e-05,0.2,14060,-0.2310962677001953,0.0,0.6244455337524414,0.0003,-0.08182376325130462
8,200,12,16,0.002327056,0.06265974044799805,-0.00564127506467047,0.2,14070,-0.18371129035949707,0.011999999731779098,0.16310786008834838,0.0003,-0.16333134323358536
9,225,14,15,0.0,0.1691272258758545,8.691072307698278e-06,0.2,14080,-0.5135765075683594,0.0,0.40062161684036257,0.0003,-0.058677995949983595
10,250,16,15,2.6226044e-08,0.19872161746025085,-6.233215123074842e-06,0.2,14090,-0.2580854892730713,0.0,0.49029662311077116,0.0003,-0.07037324011325836
1,25,1,21,0.010021922,0.14538423717021942,-0.00782087114825849,0.2,14100,-0.2372666597366333,0.023999999463558196,0.3295349806547165,0.0003,-0.2747509330511093
2,50,2,19,0.0005565238,0.377770334482193,-0.0006642885008441013,0.2,14110,-2.472691297531128,0.0,0.9119549572467804,0.0003,-0.7250382125377655
3,75,4,18,2.0503997e-07,0.05955112352967262,-4.664707128174683e-05,0.2,14120,-0.19723355770111084,0.0,0.16061686724424362,0.0003,-0.05961027480661869
4,100,5,18,0.00020298481,0.3203108310699463,-8.999323632075118e-05,0.2,14130,0.03325164318084717,0.0,0.8230867624282837,0.0003,-0.08403597697615624
5,125,7,17,0.0023517204,0.8547708988189697,-0.012926711086183217,0.2,14140,-0.5625007152557373,0.011999999731779098,1.8367619276046754,0.0003,-0.4166377693414688
6,150,9,16,9.536743e-09,1.5383292436599731,5.364417901887464e-07,0.2,14150,-0.22344970703125,0.0,3.2584221601486205,0.0003,-0.05725320428609848
7,175,10,15,0.00040347813,0.19917628169059753,-0.000675471532740346,0.2,14160,0.10236191749572754,0.0,0.4507403790950775,0.0003,-0.09998215064406395
8,200,12,15,9.560584e-07,0.05856451019644737,-0.00020483183731698774,0.2,14170,-0.9854224920272827,0.0,0.15359895303845406,0.0003,-0.10894512683153153
9,225,14,15,0.0006238627,0.20960983633995056,-0.005197413942310991,0.2,14180,-0.6254814863204956,0.0,0.4861572444438934,0.0003,-0.16421054303646088
