,assets,cash,equity
4145,23,-4811.297499999999,-265.34749999999894
4146,9,-2044.7974999999992,-266.8474999999992
4147,-31,5855.202500000001,-262.6474999999982
4148,-12,2106.502500000002,-262.89749999999776
4149,-2,131.50250000000187,-262.6974999999981
4150,88,-17625.3975,-289.3974999999991
4151,94,-18806.197500000002,-292.89750000000276
4152,30,-6211.097500000003,-304.0975000000026
4153,46,-9359.497500000001,-304.39750000000095
4154,26,-5423.4974999999995,-307.9974999999995
4155,5,-1290.8975,-307.39750000000004
4156,-2,86.60249999999985,-306.4975000000002
4157,-2,86.60249999999985,-306.39750000000015
4158,-2,86.60249999999985,-306.7975000000001
