time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/value_loss,train/policy_gradient_loss,train/approx_kl,train/learning_rate,train/clip_range,train/explained_variance,train/n_updates,train/clip_fraction,train/loss,train/entropy_loss
100,4,17,5,9.223695755004883,0.00028588056017184724,0.013830135,0.0003,0.2,-0.05065011978149414,15230,0.019999999552965164,4.425041198730469,-1.0705868244171142
125,5,17,7,0.7953727960586547,-0.0261936360690747,0.039262705,0.0003,0.2,-0.06542539596557617,15240,0.11999999731779099,0.3521679937839508,-1.109554660320282
150,6,16,8,1.772288739681244,0.01751598476245988,0.0038477706,0.0003,0.2,-0.15733563899993896,15250,0.0,0.8454106450080872,-0.9733311712741852
175,7,16,10,0.6243109226226806,0.0004573607331259666,7.933378e-05,0.0003,0.2,-0.07034051418304443,15260,0.0,0.24918220937252045,-0.900109076499939
200,8,16,12,0.9623939454555511,-0.009970466752070806,0.0060020066,0.0003,0.2,0.08469432592391968,15270,0.019999999552965164,0.46610283851623535,-0.5653981804847718
225,9,15,14,0.10655447766184807,-0.027560091748834024,0.03754179,0.0003,0.2,-0.07611942291259766,15280,0.20399999469518662,0.009308721870183945,-1.3051803469657899
250,10,15,16,0.2671593114733696,-0.005326657984289352,0.001984155,0.0003,0.2,0.14156574010849,15290,0.003999999910593033,0.08623026311397552,-1.1529850721359254
25,1,22,1,3.1334500551223754,-0.012688457366544625,0.0033165787,0.0003,0.2,0.02285289764404297,15300,0.007999999821186066,1.4274983406066895,-1.2722089052200318
50,2,20,2,0.7137360751628876,-0.012314785477239808,0.0051015257,0.0003,0.2,0.028164684772491455,15310,0.02799999937415123,0.32965314388275146,-1.4857226133346557
75,3,19,3,0.6897907316684723,-0.02344127098098454,0.056578815,0.0003,0.2,-0.12595415115356445,15320,0.09999999776482582,0.29167255759239197,-1.3921253085136414
100,4,18,5,2.579500412940979,-0.0014487528550667151,0.00043687818,0.0003,0.2,0.08442538976669312,15330,0.0,1.275051236152649,-1.0669428348541259
125,5,18,6,5.563930702209473,-0.0015512728074980942,0.0007501936,0.0003,0.2,0.0465397834777832,15340,0.0,2.1990880966186523,-1.2442263603210448
150,6,17,8,7.743447637557983,0.00013429426806439438,5.5596825e-05,0.0003,0.2,-0.12819945812225342,15350,0.0,3.727902412414551,-1.2321075201034546
175,7,17,10,3.549753499031067,-0.0014230131485234664,0.00012157917,0.0003,0.2,0.00550079345703125,15360,0.0,1.5699347257614136,-1.2632702469825745
200,8,16,12,2.838865947723389,-0.009722621819004473,0.00091383216,0.0003,0.2,0.02589702606201172,15370,0.0,1.2698625326156616,-1.0403954625129699
225,9,15,14,4.156018543243408,-0.014119604209670733,0.0036039709,0.0003,0.2,-0.008742809295654297,15380,0.015999999642372132,1.8661142587661743,-1.358596885204315
250,10,15,16,1.5127845048904418,-0.019658818270079335,0.012498813,0.0003,0.2,0.020726144313812256,15390,0.03999999910593033,0.7272606492042542,-1.0943874835968017
25,1,20,1,0.6670169174671173,-0.0031602593554993065,0.0007402062,0.0003,0.2,0.07401067018508911,15400,0.0,0.27176421880722046,-0.9384476661682128
50,2,19,2,2.3668710470199583,-0.02354904224560528,0.007806146,0.0003,0.2,0.05347675085067749,15410,0.03999999910593033,1.016615629196167,-1.493711805343628
75,3,18,4,0.6721527814865113,-0.01582065448816792,0.016144926,0.0003,0.2,-0.09536874294281006,15420,0.03999999836087227,0.22628344595432281,-1.3604887962341308
100,4,17,5,0.1680263802409172,-0.03898694940283889,0.027535591,0.0003,0.2,0.11558949947357178,15430,0.1039999969303608,-0.010646514594554901,-1.6542603850364686
125,5,17,7,0.23229890316724777,-0.03472835134528651,0.03959725,0.0003,0.2,-0.09953010082244873,15440,0.12799999490380287,0.05358797684311867,-1.3334006786346435
150,6,16,8,0.11859026402235032,-0.014994147326797247,0.01438158,0.0003,0.2,0.05516916513442993,15450,0.07199999839067459,0.03135966509580612,-0.8965084969997406
175,7,16,10,0.3085724800825119,-0.009229399286326868,0.024652373,0.0003,0.2,0.02099776268005371,15460,0.13999999687075615,0.11847980320453644,-2.7124103784561155
200,8,15,12,0.11517473086714744,-0.05132153183966892,0.12639259,0.0003,0.2,-0.3575996160507202,15470,0.15599999204277992,-0.021442104130983353,-1.762312650680542
225,9,15,14,3.1190064191818236,-0.004050486370222472,0.00059851166,0.0003,0.2,0.02378302812576294,15480,0.0,1.418857455253601,-0.7628464162349701
250,10,15,16,0.8085667848587036,-0.004994840548955892,0.0007268977,0.0003,0.2,-0.11031818389892578,15490,0.0,0.37801676988601685,-1.6459344625473022
25,1,21,1,2.188135504722595,-0.004223762636654982,0.001544373,0.0003,0.2,0.006836652755737305,15500,0.003999999910593033,1.005915641784668,-0.5804494798183442
50,2,19,2,1.4848970293998718,-0.008793825122993227,0.0020556569,0.0003,0.2,-0.28354573249816895,15510,0.0,0.7108335494995117,-0.9285246908664704
75,3,18,3,13.058082580566406,-0.003203614891040729,0.0026154278,0.0003,0.2,-0.017887473106384277,15520,0.0,6.426325798034668,-0.8841221272945404
100,4,18,5,1.57541161775589,-0.02556056885235023,0.020745099,0.0003,0.2,-0.0865243673324585,15530,0.1759999930858612,0.7112373113632202,-0.8159977078437806
125,5,17,7,2.10039381980896,-0.013872130176051201,0.013057742,0.0003,0.2,-0.17368543148040771,15540,0.031999999284744264,0.849465548992157,-1.0377994537353517
150,6,17,8,0.7247242748737335,-0.008015288236551043,0.011805629,0.0003,0.2,0.09052443504333496,15550,0.07599999681115151,0.3283320665359497,-0.8316019535064697
175,7,16,10,33.592756271362305,-0.0033634247335157853,0.0011810255,0.0003,0.2,-0.020893216133117676,15560,0.007999999821186066,16.26235008239746,-0.6278374791145325
200,8,15,12,2.212768852710724,-0.004215423406690988,0.0016950917,0.0003,0.2,-0.108193039894104,15570,0.007999999821186066,0.9740747809410095,-0.6169144690036774
225,9,15,14,3.0539921522140503,-0.0012769300688518115,0.0002616763,0.0003,0.2,-0.07040226459503174,15580,0.0,1.457033395767212,-0.7266133427619934
250,10,15,16,0.012704836297780275,-0.007910554930334967,0.009578526,0.0003,0.2,-0.058725595474243164,15590,0.043999999016523364,-0.007660089526325464,-1.4225653886795044
25,1,22,1,0.058362143486738204,-0.00960431335214551,0.027489781,0.0003,0.2,-0.16196751594543457,15600,0.06799999848008156,0.0012253671884536743,-1.1117651224136353
50,2,20,2,0.043402875773608685,-0.05350555187463764,0.04174842,0.0003,0.2,-0.25602400302886963,15610,0.21999999210238458,-0.0850684866309166,-1.6421538829803466
75,3,19,3,3.188958215713501,-0.00141339060838801,0.0045441315,0.0003,0.2,-0.6028517484664917,15620,0.0,1.4525668621063232,-0.7591604590415955
100,4,18,5,0.3243036806583405,-0.02783189025148545,0.032213535,0.0003,0.2,-0.4670058488845825,15630,0.07199999690055847,0.09390601515769958,-0.7881581604480743
125,5,18,6,3.0807175159454347,-0.014544302416034327,0.010351591,0.0003,0.2,-0.8830255270004272,15640,0.031999999284744264,1.3926746845245361,-0.9340827882289886
150,6,17,8,3.5357754707336424,-0.010029560674914251,0.004779105,0.0003,0.2,0.1287866234779358,15650,0.0,1.5151095390319824,-0.8641771733760834
175,7,16,10,0.9073977589607238,-0.008002140401862557,0.005189061,0.0003,0.2,-0.2618297338485718,15660,0.0,0.40836167335510254,-0.6102373003959656
200,8,16,12,0.15783096849918365,-0.016044956698548062,0.011211586,0.0003,0.2,-0.25473618507385254,15670,0.043999999016523364,0.04005684331059456,-1.3278721570968628
225,9,15,14,1.7866410613059998,-0.012024720922113374,0.015244119,0.0003,0.2,-1.317748785018921,15680,0.07199999839067459,0.8246437907218933,-0.9942877292633057
250,10,15,16,0.9373576998710632,-0.001506353358970891,0.00027473926,0.0003,0.2,-0.04970705509185791,15690,0.0,0.4552803337574005,-0.6208642184734344
25,1,19,1,0.18723845928907396,-4.8672197946686424e-05,0.000102996826,0.0003,0.2,-0.08463060855865479,15700,0.0,0.08781535178422928,-0.44978352189064025
50,2,19,2,2.2541612863540648,-0.003907337115960985,0.00024955272,0.0003,0.2,-0.01468503475189209,15710,0.0,1.089739203453064,-0.8642755687236786
75,3,18,4,1.7187823414802552,-0.005528799871913748,0.0007131219,0.0003,0.2,-0.0019421577453613281,15720,0.0,0.7536516189575195,-0.7508242726325989
100,4,18,5,0.8417744100093841,-0.007508757890667894,0.0072503756,0.0003,0.2,0.02665036916732788,15730,0.023999999463558196,0.4039982259273529,-0.5131597518920898
125,5,17,6,1.5188489079475402,-0.001364913917146282,0.00018260002,0.0003,0.2,0.06157112121582031,15740,0.0,0.7208738923072815,-0.7915122866630554
150,6,17,8,1.9533762335777283,-0.011444157853722459,0.0050174617,0.0003,0.2,-0.1416546106338501,15750,0.019999999552965164,0.9292252659797668,-1.0094211459159852
175,7,16,10,0.48414518535137174,-0.003296909195952935,0.001161518,0.0003,0.2,0.07508105039596558,15760,0.0,0.22110112011432648,-0.48603316843509675
200,8,16,12,4.537876605987549,-0.0035526160625742875,0.0005054068,0.0003,0.2,-0.3293740749359131,15770,0.0,2.0956027507781982,-0.3781276762485504
225,9,16,14,0.1266315162181854,-0.018181594958528537,0.0070285774,0.0003,0.2,-0.11332917213439941,15780,0.031999999284744264,0.012179732322692871,-0.46755879521369936
250,10,15,15,0.6685190439224243,-0.0006514339279821257,0.00053635356,0.0003,0.2,0.28957074880599976,15790,0.0,0.30894577503204346,-0.45747155547142027
25,1,22,1,5.1399129867553714,-0.013531823478638216,0.0016870617,0.0003,0.2,0.04804474115371704,15800,0.0,2.519697427749634,-0.6642726302146912
50,2,19,2,1.4916804075241088,-0.012376425107009582,0.0071577667,0.0003,0.2,0.0625191330909729,15810,0.02799999937415123,0.6860037446022034,-0.5456717789173127
75,3,19,3,1.2008548974990845,-0.004110500718699584,0.00040133475,0.0003,0.2,-0.27178263664245605,15820,0.0,0.5190327167510986,-0.5696361541748047
100,4,18,5,0.7817276060581207,-0.01645602215803237,0.022083815,0.0003,0.2,0.055005550384521484,15830,0.06399999856948853,0.2914736568927765,-0.8408757030963898
125,5,18,6,8.4814959526062,-0.0020421940849630004,0.0017170476,0.0003,0.2,0.04429095983505249,15840,0.011999999731779098,3.976229667663574,-0.43810958564281466
150,6,17,8,1.8726463437080383,-0.0012532813209105598,6.960392e-05,0.0003,0.2,-0.0826263427734375,15850,0.0,0.8285308480262756,-0.4580352187156677
175,7,17,10,2.600433421134949,-0.012586805858649085,0.00656919,0.0003,0.2,-0.10891067981719971,15860,0.03999999910593033,1.1282013654708862,-0.6658512115478515
200,8,16,11,4.2322286605834964,3.160667331343347e-05,1.4853478e-06,0.0003,0.2,0.005534768104553223,15870,0.0,2.10699200630188,-0.40224050283432006
225,9,16,13,1.0487743496894837,-0.004624474114971022,0.0010753918,0.0003,0.2,-0.04231250286102295,15880,0.003999999910593033,0.49641773104667664,-0.37069345116615293
250,10,15,15,16.877667331695555,-0.009682025606743139,0.0011072659,0.0003,0.2,0.0032178163528442383,15890,0.0,7.9182868003845215,-0.5119701504707337
25,1,23,1,3.874872159957886,-0.005182220562826778,0.0011347937,0.0003,0.2,0.03817641735076904,15900,0.0,1.8960663080215454,-0.5643186867237091
50,2,20,2,0.6860680341720581,-0.006448647867189549,0.0027608275,0.0003,0.2,-0.779850959777832,15910,0.015999999642372132,0.310636967420578,-1.00028156042099
75,3,19,3,3.388550043106079,-5.776119035623139e-05,4.4012068e-06,0.0003,0.2,-0.648018479347229,15920,0.0,1.5516031980514526,-0.4820215791463852
100,4,18,5,0.2307823657989502,-0.009839159260853592,0.003945179,0.0003,0.2,0.2876346707344055,15930,0.011999999731779098,0.05482800304889679,-0.7012270212173461
125,5,18,6,2.0728185415267943,-0.00974934900365767,0.004400964,0.0003,0.2,0.1368732452392578,15940,0.031999999284744264,1.008090853691101,-1.0232292652130126
150,6,17,8,0.869512391090393,-0.0033732971623539497,0.007914881,0.0003,0.2,0.24000650644302368,15950,0.02799999937415123,0.4105476140975952,-0.5709765017032623
175,7,17,10,0.2774927318096161,-0.0015375841498610043,0.00108706,0.0003,0.2,0.52552330493927,15960,0.0,0.11388906091451645,-0.7136094570159912
200,8,16,12,0.15720700845122337,-0.008757083429023992,0.005812409,0.0003,0.2,-0.19248294830322266,15970,0.023999999463558196,0.03762199729681015,-0.7877760648727417
225,9,15,14,3.1699386119842528,-0.0009845690222864078,0.0025659942,0.0003,0.2,-0.3400925397872925,15980,0.015999999642372132,1.5611939430236816,-0.7136514008045196
250,10,15,16,0.5990224063396454,-0.008575685497373354,0.005172822,0.0003,0.2,-0.3833808898925781,15990,0.019999999552965164,0.2585505247116089,-0.5904483437538147
25,1,21,1,0.9938210070133209,0.0005510635176907641,2.5217532e-05,0.0003,0.2,0.2835097908973694,16000,0.0,0.4196869432926178,-0.6017308712005616
50,2,20,2,9.45592737197876,-0.0009758760764384533,7.758379e-05,0.0003,0.2,0.03566485643386841,16010,0.0,4.2839131355285645,-0.5629394114017486
75,3,19,3,0.4854985952377319,-0.003715295875139546,0.0010707736,0.0003,0.2,-1.0929162502288818,16020,0.0,0.17907118797302246,-0.7879872679710388
100,4,18,5,2.518943214416504,-0.006979698088485975,0.0023730397,0.0003,0.2,-2.353407859802246,16030,0.011999999731779098,1.0697500705718994,-0.687985360622406
125,5,18,6,0.09782157763838768,-0.011029534283676057,0.0049957824,0.0003,0.2,0.7163959443569183,16040,0.0,-0.0006599016487598419,-0.8559277832508088
150,6,17,8,1.1870402812957763,0.0006609859302407983,8.963823e-05,0.0003,0.2,-1.3599638938903809,16050,0.0,0.5115844011306763,-0.6080610930919648
175,7,16,10,1.012214732170105,-0.00816148929297924,0.0024601913,0.0003,0.2,-0.6963714361190796,16060,0.0,0.41291701793670654,-0.5348638713359832
200,8,16,12,6.15144100189209,-0.0031634933066087,0.002292416,0.0003,0.2,-0.05903029441833496,16070,0.0,2.8674285411834717,-0.47543066143989565
225,9,15,14,0.9294557988643646,-0.003125716193695638,0.00046360493,0.0003,0.2,-0.22518932819366455,16080,0.0,0.4025806188583374,-0.6212395191192627
250,10,15,16,3.919224739074707,0.004811892387457562,0.0011227679,0.0003,0.2,-0.04471457004547119,16090,0.0,1.7724974155426025,-0.5670381367206574
25,1,21,1,18.57728977203369,-0.0018173627692149807,0.00022706509,0.0003,0.2,-0.015229225158691406,16100,0.0,8.9239501953125,-0.569753235578537
50,2,19,2,1.1826530158519746,-0.005714185319142473,0.0010982632,0.0003,0.2,0.12769818305969238,16110,0.0,0.4629073739051819,-0.8847366273403168
75,3,19,3,2.7780497312545775,-0.01884179759491076,0.007288058,0.0003,0.2,0.030233561992645264,16120,0.031999999284744264,1.1807076930999756,-0.8632345974445343
100,4,18,5,3.0554444551467896,-0.00869192873965936,0.0017028212,0.0003,0.2,-0.025352835655212402,16130,0.0,1.3862767219543457,-0.6646845161914825
125,5,17,7,0.670359343290329,0.0002328898631967391,8.2559585e-05,0.0003,0.2,-0.6916447877883911,16140,0.0,0.2976764738559723,-0.5182674288749695
150,6,17,8,0.09748109951615333,-0.02549864159151838,0.03495755,0.0003,0.2,-1.1920475959777832,16150,0.1879999965429306,0.0016073696315288544,-1.052694308757782
175,7,16,10,0.9152952373027802,-0.0185024471189827,0.01733885,0.0003,0.2,0.2102367877960205,16160,0.04799999892711639,0.3999180495738983,-1.1572278261184692
200,8,16,12,3.942154788970947,-0.006014481691526896,0.004755838,0.0003,0.2,-0.02184271812438965,16170,0.003999999910593033,1.8844119310379028,-0.8190095126628876
225,9,15,14,0.8789478242397308,-0.011787651449791525,0.0043514655,0.0003,0.2,-0.3760964870452881,16180,0.0,0.3277907967567444,-0.8412413775920868
250,10,15,16,3.8897817373275756,0.008543765845708507,0.0035471867,0.0003,0.2,-0.24361586570739746,16190,0.0,1.885689616203308,-0.5831974864006042
25,1,21,1,1.2999059915542603,-0.013275951971998268,0.005176089,0.0003,0.2,-0.7390927076339722,16200,0.02799999937415123,0.5452755093574524,-0.6699506342411041
50,2,19,2,0.8340281903743744,-0.032503226227126446,0.008425074,0.0003,0.2,-0.13337385654449463,16210,0.0439999982714653,0.2653881013393402,-0.9978450953960418
75,3,18,3,2.457764220237732,-0.0013766417145959053,0.0056910394,0.0003,0.2,-0.062152743339538574,16220,0.0,1.0491520166397095,-0.7112082004547119
100,4,18,5,0.3224174216389656,-0.005536884966830513,0.0027445937,0.0003,0.2,-0.3102070093154907,16230,0.015999999642372132,0.08569323271512985,-0.9023465573787689
125,5,17,7,14.459680271148681,-0.0014124047486109958,0.0020432544,0.0003,0.2,-0.0229642391204834,16240,0.0,7.232317924499512,-0.727676945924759
150,6,16,8,4.409761714935303,0.0009203128556254825,8.8214875e-08,0.0003,0.2,-0.005962014198303223,16250,0.0,2.099173069000244,-0.4755519270896912
175,7,16,10,3.900676703453064,-0.016446988987736687,0.004211879,0.0003,0.2,0.13144779205322266,16260,0.0,1.8492542505264282,-0.75001962184906
200,8,16,12,0.9428503096103669,-0.0074564402429386336,0.0022850155,0.0003,0.2,0.14050590991973877,16270,0.0,0.37233367562294006,-0.3747401535511017
225,9,15,14,0.11981478556990624,-0.015705845629796045,0.01879657,0.0003,0.2,0.0397951602935791,16280,0.06799999848008156,0.017377009615302086,-0.6666928231716156
250,10,15,16,0.547439482808113,-0.027007569797337184,0.08965635,0.0003,0.2,-0.916443943977356,16290,0.06799999773502349,0.16330671310424805,-1.2788863897323608
25,1,22,1,0.15551004111766814,-0.012608581193723012,0.019864362,0.0003,0.2,0.11282294988632202,16300,0.09599999785423279,0.05452919751405716,-0.6627717912197113
50,2,20,2,1.6844584584236144,-0.0039991244531698555,0.00092901225,0.0003,0.2,-0.05705463886260986,16310,0.0,0.7663429975509644,-0.6656675457954406
75,3,19,3,0.6213637232780457,-0.0027294511329387207,0.0020624995,0.0003,0.2,0.08164453506469727,16320,0.0,0.24366670846939087,-0.6633225798606872
100,4,18,5,0.6544620215892791,-0.00792542087193553,0.01322969,0.0003,0.2,-0.06212341785430908,16330,0.07199999839067459,0.2913895845413208,-0.5467313230037689
125,5,17,6,0.5198040038347245,-0.02001287300512189,0.011534448,0.0003,0.2,-0.4410051107406616,16340,0.0639999970793724,0.19463449716567993,-0.513913232088089
150,6,17,8,0.48175069093704226,-0.015070803951472023,0.012880342,0.0003,0.2,-0.10972356796264648,16350,0.07199999764561653,0.21268346905708313,-0.533608341217041
175,7,16,10,0.7179291903972626,-0.005220809157937723,0.0010670685,0.0003,0.2,-0.4755539894104004,16360,0.0,0.30935850739479065,-0.4900838851928711
200,8,16,12,1.1032642543315887,0.0007494640221704429,3.4356117e-06,0.0003,0.2,0.13893812894821167,16370,0.0,0.4897519648075104,-0.3323521286249161
225,9,16,14,0.5765372484922409,-0.003907803470268867,0.0117766475,0.0003,0.2,-0.8417152166366577,16380,0.02799999937415123,0.23049692809581757,-0.2764384329319
250,10,15,15,0.12374040856957436,-0.000844062780193866,0.00018032074,0.0003,0.2,-0.006789803504943848,16390,0.0,0.040798574686050415,-0.21627569645643235
25,1,22,1,0.06041478812694549,-0.02474288085382419,0.02740573,0.0003,0.2,-0.42848479747772217,16400,0.08799999579787254,-0.01900634542107582,-1.5441391706466674
50,2,18,2,0.09495260417461396,-0.009828952772542721,0.057369787,0.0003,0.2,-0.3224745988845825,16410,0.1199999950826168,0.03144988790154457,-0.7220886409282684
75,3,17,4,0.984231036901474,-0.007628930890234642,0.0014683056,0.0003,0.2,-0.37086963653564453,16420,0.0,0.434684157371521,-0.6386863887310028
100,4,17,5,0.2587613210082054,-0.000360048765142551,0.0007017636,0.0003,0.2,0.19358539581298828,16430,0.0,0.09283462911844254,-0.6600601255893708
125,5,16,7,1.7379417300224305,-0.014357317270710723,0.05650855,0.0003,0.2,0.06268328428268433,16440,0.05199999883770943,0.8397899866104126,-0.6198474526405334
150,6,16,9,0.3682772934436798,0.0006457531554625362,0.0024200391,0.0003,0.2,0.12659084796905518,16450,0.007999999821186066,0.1576635092496872,-0.8794054090976715
175,7,16,10,0.20672185122966766,-0.0018337512887082851,0.0014170741,0.0003,0.2,-0.04800248146057129,16460,0.0,0.09171998500823975,-0.9541422009468079
200,8,15,12,0.14196835905313493,-0.016350008687004446,0.013760874,0.0003,0.2,0.25110411643981934,16470,0.043999999016523364,0.0205930657684803,-1.2019705414772033
225,9,15,14,0.8931662678718567,0.00046618722891436095,0.00045714376,0.0003,0.2,0.184517502784729,16480,0.0,0.43996676802635193,-0.6075768828392029
250,10,14,16,0.5783514440059662,-0.0015684995161137749,0.0012371588,0.0003,0.2,-0.17439496517181396,16490,0.007999999821186066,0.2331446260213852,-0.35883336663246157
25,1,19,1,2.0634724140167235,-0.0010766115138522991,4.4090746e-05,0.0003,0.2,-0.8182276487350464,16500,0.0,0.8994176387786865,-0.5176064670085907
50,2,18,2,1.5687793970108033,-0.010997013043612114,0.0077678724,0.0003,0.2,0.032637178897857666,16510,0.04799999892711639,0.7399882078170776,-0.8059705317020416
75,3,17,4,1.099789035320282,-7.44709945212918e-05,4.2204854e-05,0.0003,0.2,0.12857604026794434,16520,0.0,0.5267475247383118,-0.37163016200065613
100,4,16,5,0.0322162102907896,-0.0065737890889870695,0.012771952,0.0003,0.2,0.30141663551330566,16530,0.04799999892711639,0.007069584913551807,-0.7195772349834442
125,5,16,7,1.0222789525985718,-0.025140744032338347,0.042837065,0.0003,0.2,-0.34362542629241943,16540,0.1279999978840351,0.4390345811843872,-1.118893551826477
150,6,15,9,1.8591729640960692,-0.012528170384000248,0.0022546076,0.0003,0.2,0.24787640571594238,16550,0.003999999910593033,0.8789329528808594,-0.5214939653873444
175,7,15,11,1.9889130592346191,0.0013847389079164607,6.4730643e-06,0.0003,0.2,-0.08291029930114746,16560,0.0,0.9228881597518921,-0.4208859413862228
200,8,15,13,3.887382984161377,-6.0970313120378707e-05,0.00021985054,0.0003,0.2,0.23538124561309814,16570,0.0,1.8701612949371338,-0.3816921204328537
225,9,14,15,0.3072766125202179,-0.03469975826516673,0.10437989,0.0003,0.2,0.07258754968643188,16580,0.11599999591708184,0.08324368298053741,-0.8007739365100861
250,10,14,16,1.4066646814346313,-0.00019693994109957203,0.00069160695,0.0003,0.2,0.11538428068161011,16590,0.023999999463558196,0.6520724296569824,-0.46984001696109773
25,1,22,1,1.571745228767395,-0.016249121909961063,0.009154708,0.0003,0.2,0.000760495662689209,16600,0.04799999892711639,0.6819990873336792,-0.46901966631412506
50,2,20,2,0.1606750853359699,-0.006225694141350857,0.0029509328,0.0003,0.2,-0.23156225681304932,16610,0.015999999642372132,0.044933613389730453,-0.5590009033679962
75,3,19,3,0.7346693992614746,-0.00330455133411931,0.00046522854,0.0003,0.2,-0.21799218654632568,16620,0.0,0.3516724705696106,-0.778629332780838
100,4,18,5,11.104904270172119,-0.010170858130790262,0.0075403904,0.0003,0.2,0.016506075859069824,16630,0.023999999463558196,5.364566326141357,-0.38907589912414553
125,5,17,7,43.02808532714844,-0.0006301123922156648,1.6274453e-05,0.0003,0.2,-0.06421363353729248,16640,0.0,20.539968490600586,-0.46544342041015624
150,6,16,8,1.520870327949524,-0.007341812180820995,0.0017663884,0.0003,0.2,0.014732897281646729,16650,0.015999999642372132,0.7024708986282349,-0.30936280488967893
175,7,16,10,0.25378248691558836,-0.008893104210729063,0.005592296,0.0003,0.2,-0.5959079265594482,16660,0.031999999284744264,0.07577349245548248,-0.26279406398534777
200,8,16,12,3.946596312522888,-0.003624995138962106,0.0009832525,0.0003,0.2,-0.1427915096282959,16670,0.0,1.9595391750335693,-0.27370537519454957
225,9,15,14,0.3591160148382187,-0.011567939838394459,0.046723843,0.0003,0.2,0.4353516101837158,16680,0.07599999830126762,0.1237158477306366,-0.7219069063663482
250,10,15,16,0.7027532935142518,-0.0025127851183643912,0.005708697,0.0003,0.2,-0.2798553705215454,16690,0.023999999463558196,0.30496498942375183,-0.3606453537940979
25,1,21,1,0.7065728545188904,-0.0058622452017147,0.00061578274,0.0003,0.2,-0.1344316005706787,16700,0.0,0.337807297706604,-0.2613298028707504
50,2,19,2,2.0537967443466187,-0.0031682774356594835,0.0013886022,0.0003,0.2,0.059475481510162354,16710,0.0,0.9433737993240356,-0.7290425956249237
75,3,18,4,5.270332479476929,-0.0016435032782609938,0.0019924878,0.0003,0.2,0.22001510858535767,16720,0.015999999642372132,2.4322280883789062,-0.2938119828701019
100,4,17,5,1.1276673674583435,-2.386999089871722e-05,5.698204e-07,0.0003,0.2,0.02080690860748291,16730,0.0,0.5613370537757874,-0.2245969742536545
125,5,17,7,1.3825355291366577,-0.010066156186163511,0.049165387,0.0003,0.2,0.05880904197692871,16740,0.031999999284744264,0.6676758527755737,-0.31870976090431213
150,6,16,8,1.1127373099327087,-0.007816592649091092,0.0015078854,0.0003,0.2,0.14346742630004883,16750,0.0,0.5154289603233337,-0.39452446103096006
175,7,16,10,8.003981399536134,-0.007874027613550539,0.0031838869,0.0003,0.2,-0.006943464279174805,16760,0.011999999731779098,3.7842442989349365,-0.5508228659629821
200,8,16,12,5.980839538574219,-0.0032678205117122163,0.00024021148,0.0003,0.2,-0.04216897487640381,16770,0.0,2.7352960109710693,-0.42905849814414976
225,9,15,14,1.975464153289795,-0.017536215150728653,0.020254003,0.0003,0.2,0.11733126640319824,16780,0.04799999892711639,0.9389500617980957,-0.3172104984521866
250,10,15,16,0.34610079526901244,-0.004983226862008472,0.005025046,0.0003,0.2,-0.5729258060455322,16790,0.019999999552965164,0.14621645212173462,-0.3700077265501022
25,1,21,1,1.3687621831893921,-0.0036718627401569393,0.00090210437,0.0003,0.2,-0.0758591890335083,16800,0.0,0.6198604106903076,-0.2728711426258087
50,2,19,2,1.0441507637500762,-0.0076503592636441905,0.0041520926,0.0003,0.2,-0.7687714099884033,16810,0.019999999552965164,0.5028887391090393,-0.4752409875392914
75,3,18,4,0.4935401439666748,-0.016166037857532522,0.008678823,0.0003,0.2,0.14291596412658691,16820,0.03999999910593033,0.18339520692825317,-0.2507770895957947
100,4,17,5,0.4224523454904556,-0.0012850406182696617,0.0014983725,0.0003,0.2,-0.06817984580993652,16830,0.007999999821186066,0.1874261051416397,-0.45450447499752045
125,5,17,7,0.6935269355773925,-0.0005854469258920858,4.497528e-05,0.0003,0.2,-1.2392323017120361,16840,0.0,0.27135175466537476,-0.15979838669300078
150,6,17,8,0.2694362595677376,-0.0102458383478222,0.01618946,0.0003,0.2,-0.21780860424041748,16850,0.06399999856948853,0.10646295547485352,-0.4822747349739075
175,7,16,10,4.539465522766113,-0.002167227708123676,0.00068631646,0.0003,0.2,0.01585632562637329,16860,0.0,2.1675071716308594,-0.6671264410018921
200,8,16,12,1.1652363061904907,0.00015996193728611273,4.4345856e-07,0.0003,0.2,0.04298961162567139,16870,0.0,0.5720670819282532,-0.14048784971237183
225,9,15,14,0.5125994265079499,-0.0014326762777635339,0.0007331681,0.0003,0.2,-0.6733843088150024,16880,0.0,0.20649407804012299,-0.44409725069999695
250,10,15,16,0.18483181595802306,-0.021561552908271508,0.030155107,0.0003,0.2,-0.2988901138305664,16890,0.04799999892711639,0.02114260196685791,-0.33743872940540315
25,1,24,1,4.013800263404846,-0.00016091155886570617,3.605127e-05,0.0003,0.2,0.041734158992767334,16900,0.0,2.004230260848999,-0.253255657851696
50,2,21,2,0.04729594625532627,-0.014471932891756013,0.008906528,0.0003,0.2,0.18682944774627686,16910,0.04799999892711639,-0.014407506212592125,-0.878804725408554
75,3,20,3,1.4555352330207825,-0.020517504381015784,0.021553606,0.0003,0.2,-0.1275113821029663,16920,0.07599999830126762,0.6311448216438293,-0.47883293926715853
100,4,19,5,2.1287748336791994,-0.0036976502966126644,0.0018377352,0.0003,0.2,-0.009680390357971191,16930,0.023999999463558196,1.0408868789672852,-0.5990018665790557
