time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/clip_fraction,train/approx_kl,train/value_loss,train/loss,train/learning_rate,train/explained_variance,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/n_updates
200,10,18,8,0.031999999284744264,0.008497772,0.18321181535720826,0.06861088424921036,0.0003,-1.302032470703125,0.2,-0.2822140887379646,-0.009860846123192601,20570
225,12,18,9,0.015999999642372132,0.012529855,0.21991450637578963,0.09679614007472992,0.0003,-0.031208157539367676,0.2,-0.2476814717054367,-0.006758295250940094,20580
250,13,17,10,0.031999999284744264,0.04008457,0.008760117180645465,-0.00621970696374774,0.0003,-4.7173967361450195,0.2,-0.28920442461967466,-0.006695688322186299,20590
25,0,26,1,0.003999999910593033,0.0018151879,0.07885878905653954,0.010422596707940102,0.0003,-4.566704750061035,0.2,-0.2779256910085678,-0.008042634088807964,20600
50,2,23,2,0.015999999642372132,0.0023294233,0.039496776275336744,-0.0027394089847803116,0.0003,-0.08076131343841553,0.2,-0.26210210621356966,-0.009640969702974189,20610
75,3,21,3,0.011999999731779098,0.001964469,0.13869418129324912,0.040732234716415405,0.0003,-0.14079570770263672,0.2,-0.2620959222316742,-0.00825228118430843,20620
100,4,21,4,0.0,0.00013816833,3.586044430732727,1.742695927619934,0.0003,0.20700210332870483,0.2,-0.32075963318347933,-0.00036105319345338673,20630
125,6,20,5,0.0,0.00070617197,0.09643508121371269,0.02480992302298546,0.0003,-0.3716268539428711,0.2,-0.27816269397735593,-0.00262393382377919,20640
150,7,19,6,0.07199999839067459,0.012577068,0.009589125332422555,-0.0047968486323952675,0.0003,0.11215835809707642,0.2,-0.34447806775569917,-0.006444083348847584,20650
175,9,19,7,0.031999999284744264,0.007775223,0.010531276790425181,-0.03444042056798935,0.0003,0.00021135807037353516,0.2,-0.35022239089012147,-0.019489618990453827,20660
200,10,18,8,0.02799999937415123,0.01579188,0.0058390213642269375,-0.007362116128206253,0.0003,0.08271521329879761,0.2,-0.2647171884775162,-0.008056358146480846,20670
225,12,18,9,0.0,8.540153e-06,0.006046830548439175,0.001169242081232369,0.0003,-0.0629723072052002,0.2,-0.22818681448698044,1.8539428268127267e-06,20680
250,14,17,10,0.015999999642372132,0.0032643531,0.00401795816142112,-0.010653041303157806,0.0003,-0.08035111427307129,0.2,-0.233074326813221,-0.005266520844190836,20690
25,0,25,1,0.09199999794363975,0.021881664,0.0026281627942807972,-0.03252715244889259,0.0003,0.21851623058319092,0.2,-0.32166126668453215,-0.023534847423434258,20700
50,2,23,2,0.007999999821186066,0.0011811518,0.2415414795279503,0.09283852577209473,0.0003,-0.747383713722229,0.2,-0.43495719134807587,-0.004686940793413896,20710
75,3,22,3,0.0,0.0002298069,0.022062236722558737,0.0018165006767958403,0.0003,-0.03550708293914795,0.2,-0.4837884843349457,-0.00013165807529773587,20720
100,4,20,4,0.02799999937415123,0.0029393672,0.08442560210824013,0.027607861906290054,0.0003,-0.47220778465270996,0.2,-0.4666785806417465,-0.00703115482255825,20730
125,6,20,5,0.02799999937415123,0.022606304,0.013708810321986675,-0.03460876643657684,0.0003,-0.15181446075439453,0.2,-0.7501538991928101,-0.01928036611969617,20740
150,7,19,6,0.11999999582767487,0.059177555,0.015669268928468226,-0.03044997528195381,0.0003,-0.09260928630828857,0.2,-0.8406895637512207,-0.01666323733888646,20750
175,8,19,7,0.023999999463558196,0.0057489607,0.0007944280572701245,-0.010195765644311905,0.0003,0.07131987810134888,0.2,-0.45877900421619416,-0.006044501151423987,20760
200,10,19,8,0.015999999642372132,0.0025474024,0.08780840635299683,0.02317313477396965,0.0003,-0.10516059398651123,0.2,-0.5082313805818558,-0.004670861292630235,20770
225,12,18,9,0.09599999785423279,0.07479158,0.0735690213739872,0.009913934394717216,0.0003,-0.5816199779510498,0.2,-0.5128311574459076,-0.02007826267927868,20780
250,13,18,10,0.043999999016523364,0.005173981,0.010768623184412717,-0.007868899963796139,0.0003,-0.14969301223754883,0.2,-0.38027547001838685,-0.008888518706895355,20790
25,0,25,1,0.015999999642372132,0.003598132,0.04275185316801071,-0.0012731850147247314,0.0003,-14.354776382446289,0.2,-0.3226856917142868,-0.012114599018823568,20800
50,2,21,2,0.007999999821186066,0.0018631648,0.0125582842156291,-0.0064196595922112465,0.0003,-5.516174793243408,0.2,-0.2863600552082062,-0.003895791845920016,20810
75,3,20,3,0.007999999821186066,0.0024254227,0.005075672990642488,-0.0005001579411327839,0.0003,-0.6988931894302368,0.2,-0.31307376325130465,-0.001649219948419045,20820
100,4,20,4,0.031999999284744264,0.007762322,0.004719529580324888,-0.015137569047510624,0.0003,-1.1219511032104492,0.2,-0.2894152611494064,-0.010409921528771803,20830
125,6,19,5,0.03599999919533729,0.034616437,0.020952649228274823,-0.018046235665678978,0.0003,0.363430380821228,0.2,-0.3184909522533417,-0.014427825467661392,20840
150,7,19,6,0.02799999937415123,0.010355487,0.08086964935064316,0.020906805992126465,0.0003,-12.318949699401855,0.2,-0.28629665076732635,-0.004392112154979344,20850
175,9,19,7,0.0,0.0006774521,0.023572543077170847,0.004311162047088146,0.0003,-0.3963949680328369,0.2,-0.226534204185009,-0.0013567971908779342,20860
200,10,18,8,0.023999999463558196,0.0030814765,0.0018376619555056095,-0.005025644786655903,0.0003,-1.948338270187378,0.2,-0.28484489023685455,-0.004816366103477776,20870
225,12,18,9,0.03999999910593033,0.008202302,0.0009627425140934065,-0.016321944072842598,0.0003,0.02735835313796997,0.2,-0.3665249466896057,-0.010934098510071521,20880
250,14,17,10,0.0,0.0002706051,0.0007917434646515176,9.235907054971904e-05,0.0003,-0.03226816654205322,0.2,-0.4436738193035126,-7.316469978455587e-05,20890
25,0,25,1,0.05999999865889549,0.14466596,0.12968196496367454,0.006050776690244675,0.0003,-0.08372318744659424,0.2,-0.4456158071756363,-0.03151620621234201,20900
50,2,22,2,0.015999999642372132,0.0028464317,0.035326520539820196,0.0038016042672097683,0.0003,-0.23828017711639404,0.2,-0.5195945560932159,-0.002572137290146159,20910
75,3,21,3,0.003999999910593033,0.0019730257,0.014780924841761588,-0.014370307326316833,0.0003,-0.13559460639953613,0.2,-0.5021239578723907,-0.006870072250151793,20920
100,5,19,4,0.03999999910593033,0.0055368086,0.011722435988485814,-0.0010404472704976797,0.0003,0.06514698266983032,0.2,-0.40133628249168396,-0.003464021617546109,20930
125,6,19,5,0.031999999284744264,0.017674439,0.18870409578084946,0.059781718999147415,0.0003,-13.296390533447266,0.2,-0.48318286538124083,-0.014437567686662333,20940
150,7,19,6,0.031999999284744264,0.0096643185,0.008906098175793886,-0.01899472437798977,0.0003,0.2611445188522339,0.2,-0.48282129168510435,-0.011552831067703728,20950
175,9,18,7,0.023999999463558196,0.012797064,0.011856171395629644,-0.009157631546258926,0.0003,0.18147748708724976,0.2,-0.2662881463766098,-0.008784744876436879,20960
200,10,18,8,0.02799999937415123,0.006999612,0.17427922338247298,0.0628257617354393,0.0003,-7.041351318359375,0.2,-0.2648050919175148,-0.0029770277950446735,20970
225,12,18,9,0.0,0.00039308786,0.06945083066821098,0.03141501545906067,0.0003,-9.746411323547363,0.2,-0.207429875433445,-0.0004820687594474293,20980
250,14,17,10,0.0,1.4877319e-06,0.6519983589649201,0.275459349155426,0.0003,-1.7021114826202393,0.2,-0.17509400397539138,0.0001985063511238394,20990
25,0,25,1,0.02799999937415123,0.0036224173,0.023421524837613106,0.0014472650364041328,0.0003,0.09064513444900513,0.2,-0.21432513743638992,-0.0050003107443917115,21000
50,2,21,2,0.0,0.0010900092,0.030848618037998675,0.008391287177801132,0.0003,-3.6429052352905273,0.2,-0.23476557582616805,-0.0004362354189433759,21010
75,3,21,3,0.0,0.0021358894,0.01077444851398468,0.0005881672259420156,0.0003,-0.5489243268966675,0.2,-0.2595297932624817,-0.0010865320736193952,21020
100,4,20,4,0.0,0.00081290957,1.320441734790802,0.5612180233001709,0.0003,0.2806704044342041,0.2,-0.29156968295574187,0.0007890256484389014,21030
125,6,19,5,0.0,1.2564659e-06,0.002131983900835621,0.0011222166940569878,0.0003,-13.608146667480469,0.2,-0.3050120949745178,3.908753361514528e-06,21040
150,7,18,6,0.0,0.0003852129,0.00031456686501769583,-0.0006902441382408142,0.0003,-4.145736217498779,0.2,-0.3037495970726013,-0.0003423714617092344,21050
175,9,18,7,0.06399999856948853,0.0084626,4.5944667272124205e-05,-0.015181191265583038,0.0003,-0.7150701284408569,0.2,-0.27181552797555925,-0.011479287355206935,21060
200,11,18,8,0.0,0.00042547463,1.3210372071625897e-05,-0.0022247571032494307,0.0003,-15.466178894042969,0.2,-0.24045154750347136,-0.0008990487856792128,21070
225,12,17,9,0.0,1.2171268e-05,0.0014161370985675604,0.0005218975711613894,0.0003,0.398711621761322,0.2,-0.21060953736305238,9.286117313607178e-05,21080
250,14,17,10,0.031999999284744264,0.10658088,0.018633921910077334,-0.008351258933544159,0.0003,-1.963674783706665,0.2,-0.2566830486059189,-0.008131250571459248,21090
25,0,26,1,0.02799999937415123,0.07715061,1.1850656986236572,0.558458149433136,0.0003,0.1574973464012146,0.2,-0.24726452678442,-0.011866224911995005,21100
50,2,23,2,0.0,2.1586418e-05,0.23514214605093003,0.10047727078199387,0.0003,-1.0974740982055664,0.2,-0.23677314966917037,-0.00015008115139796273,21110
75,3,21,3,0.0,0.00069874525,0.0016947758616879583,-0.010550937615334988,0.0003,-3.642106533050537,0.2,-0.2400141790509224,-0.004803937991906792,21120
100,4,21,4,0.031999999284744264,0.0030460835,0.07712163254618645,0.027290605008602142,0.0003,-13.815192222595215,0.2,-0.21144711077213288,-0.006591487278230446,21130
125,6,19,5,0.0,0.0009630394,0.006523689348250627,-0.004173404537141323,0.0003,-3.3200526237487793,0.2,-0.2366192400455475,-0.0022221934457775207,21140
150,7,19,6,0.07199999839067459,0.022926819,0.002777594904182479,-0.021801244467496872,0.0003,-0.7766377925872803,0.2,-0.26302737444639207,-0.014398288920521907,21150
175,9,19,7,0.07199999839067459,0.005773721,0.04542073421180248,0.006824950687587261,0.0003,-8.86931324005127,0.2,-0.28754947781562806,-0.008676046827807227,21160
200,10,18,8,0.011999999731779098,0.0019680785,0.03369711618870497,-0.000847342424094677,0.0003,0.08486306667327881,0.2,-0.1199801117181778,-0.005064090508385277,21170
225,12,18,9,0.0,4.9352644e-07,0.011533876555040479,0.0021366579458117485,0.0003,-0.0011568069458007812,0.2,-0.1256349727511406,1.8064975288112351e-06,21180
250,14,17,10,0.0,5.464554e-06,0.008803036902099848,0.0019686913583427668,0.0003,-0.005460619926452637,0.2,-0.12910679429769517,-1.3222217103248112e-05,21190
25,0,27,1,0.0,0.0,0.007049988862127066,0.001629312988370657,0.0003,-0.00862133502960205,0.2,-0.132732854783535,1.6458034028943302e-06,21200
50,2,23,2,0.05199999883770943,0.026265537,0.04377629607915878,-0.012506736442446709,0.0003,0.17223197221755981,0.2,-0.17387296706438066,-0.018705558119341957,21210
75,3,22,3,0.0,2.6726723e-06,0.021268924325704576,0.0033667890820652246,0.0003,-0.0006661415100097656,0.2,-0.11634265407919883,-8.546042238233298e-05,21220
100,4,21,4,0.0,1.5258789e-07,0.013811479136347771,0.0028927468229085207,0.0003,-0.0029162168502807617,0.2,-0.10803811028599739,-5.692481761343515e-06,21230
125,5,21,5,0.0,2.8610229e-08,0.011329833557829261,0.00224560615606606,0.0003,0.0017498135566711426,0.2,-0.10363687053322793,4.930496075417068e-07,21240
150,7,20,6,0.0,4.3747423e-05,0.25617550909519193,0.11915534734725952,0.0003,-2.328573226928711,0.2,-0.19658098965883256,-0.0007063526959392163,21250
175,8,19,7,0.003999999910593033,0.001182723,0.036923678033053874,0.0066885617561638355,0.0003,-16.755977630615234,0.2,-0.18709704726934434,-0.0016466297672304898,21260
200,10,19,8,0.0,8.5830685e-08,0.006699043372645974,0.0019272081553936005,0.0003,-0.7552511692047119,0.2,-0.10100148692727089,-6.057977492002209e-06,21270
225,12,18,9,0.0,2.1457671e-08,0.000396216893568635,0.00020407004922162741,0.0003,-0.024119257926940918,0.2,-0.10355963781476021,1.3875960991782676e-06,21280
250,13,17,10,0.0,1.9073486e-08,0.00031649033990106546,8.053900819504634e-05,0.0003,0.03586190938949585,0.2,-0.103325704485178,-6.045102971086181e-07,21290
25,0,26,1,0.0,1.209259e-05,0.05732290484011173,0.016965972259640694,0.0003,0.13976788520812988,0.2,-0.12164688408374787,-0.0007179871633411494,21300
50,2,23,2,0.0,2.427101e-05,0.10508273318409919,0.042060766369104385,0.0003,-0.1711364984512329,0.2,-0.1452313095331192,-2.6434421135235196e-05,21310
75,3,22,3,0.1519999958574772,0.08294306,0.022320906911045314,-0.02768561616539955,0.0003,-0.16004979610443115,0.2,-0.47203304469585416,-0.02118547752126858,21320
100,4,21,4,0.03999999910593033,0.004772563,0.010182108008302748,-0.01648717373609543,0.0003,0.37982165813446045,0.2,-0.21586558371782302,-0.010375115967356408,21330
125,5,20,5,0.031999999284744264,0.013056977,0.01791132688522339,-0.006455485709011555,0.0003,-0.0788571834564209,0.2,-0.11430889442563057,-0.011761431209743023,21340
150,7,20,6,0.0,2.8610229e-08,0.0008373999531613663,0.0005933677311986685,0.0003,-0.04617905616760254,0.2,-0.09057893007993698,9.019374594743113e-06,21350
175,8,19,7,0.0,0.000618217,0.000631592950958293,-0.0014626075280830264,0.0003,-0.0164945125579834,0.2,-0.08914214894175529,-0.0006595425454435144,21360
200,10,18,8,0.0,0.0007634592,0.002120249846484512,-0.0032221386209130287,0.0003,-0.015247106552124023,0.2,-0.0775950439274311,-0.0014425549195145493,21370
225,12,18,9,0.019999999552965164,0.0043223095,0.0011083192366641015,-0.009978854097425938,0.0003,0.010236859321594238,0.2,-0.06421084366738797,-0.0070068614189512605,21380
250,14,17,10,0.0,4.339218e-07,0.0009277249686419964,0.00027056416729465127,0.0003,-0.03314864635467529,0.2,-0.05220413655042648,9.429454337350762e-08,21390
25,0,25,1,0.0,1.001358e-07,0.0006656101526459679,0.00023760191106703132,0.0003,0.046299874782562256,0.2,-0.04885976687073708,-1.2004375085084007e-07,21400
50,2,23,2,0.0,0.0,0.018235315522179007,0.0032751320395618677,0.0003,0.6196611821651459,0.2,-0.04729911237955094,-1.2779235376569885e-07,21410
75,3,22,3,0.0,2.3841857e-09,0.015378247480839491,0.005567186512053013,0.0003,0.012650549411773682,0.2,-0.04768264815211296,-4.0874480980335194e-06,21420
100,4,21,4,0.0,2.8610229e-08,0.009274597465991973,0.00432018144056201,0.0003,-0.6425716876983643,0.2,-0.045811794325709344,9.055137363489507e-07,21430
125,6,20,5,0.0,4.7683713e-08,0.004947925265878439,0.0007070726132951677,0.0003,0.010593414306640625,0.2,-0.05181362070143223,-3.409278298889262e-05,21440
150,7,19,6,0.0,0.0,0.002296010311692953,0.0011284450301900506,0.0003,0.022044897079467773,0.2,-0.047166863456368446,-4.4155119631739127e-07,21450
175,8,19,7,0.0,0.0,0.0018614723347127437,0.0004996447823941708,0.0003,0.00266420841217041,0.2,-0.04711828753352165,-1.2922286778405124e-07,21460
200,10,18,8,0.0,0.0,0.0013588498113676906,0.0004831075784750283,0.0003,0.0330241322517395,0.2,-0.047696498781442644,-5.846023393374366e-07,21470
225,12,18,9,0.0,0.0,0.0010789550113258883,0.0003463135508354753,0.0003,-0.012097477912902832,0.2,-0.04796779043972492,4.0161609256017526e-07,21480
250,14,17,10,0.0,0.0,0.0008084017870714888,0.00027278161724098027,0.0003,0.02908843755722046,0.2,-0.04793012775480747,-1.0533332577722376e-06,21490
25,0,27,1,0.0,2.3841857e-09,0.0006405087508028374,0.0002086160093313083,0.0003,-0.023893356323242188,0.2,-0.04960098750889301,5.1498419395556995e-08,21500
50,2,24,2,0.0,0.0,0.1317037932574749,0.040252264589071274,0.0003,0.5952584445476532,0.2,-0.046883465349674226,-1.1970996477650432e-06,21510
75,3,22,3,0.04799999892711639,0.054320257,0.06893887892365455,0.0033641448244452477,0.0003,-0.4255322217941284,0.2,-0.21217850595712662,-0.008966962210833884,21520
100,4,22,4,0.0,3.027916e-07,0.33944606184959414,0.1258736103773117,0.0003,-0.2616959810256958,0.2,-0.051493364945054056,6.558513516949916e-05,21530
125,6,20,5,0.0,6.713867e-06,0.007151272008195519,0.002621890278533101,0.0003,-0.4614744186401367,0.2,-0.0717131294310093,-0.00048944424220827,21540
150,7,19,6,0.02799999937415123,0.004918394,0.013427443243563176,0.0011348770931363106,0.0003,-1.328836441040039,0.2,-0.09613553062081337,-0.003985040058381984,21550
175,8,19,7,0.0,0.0,0.004790607769973576,0.0006335820071399212,0.0003,0.01799750328063965,0.2,-0.05302922278642654,-2.333402565746212e-06,21560
200,10,19,8,0.0,4.2915342e-08,0.002534713945351541,0.0011955841910094023,0.0003,-0.020972847938537598,0.2,-0.05686244480311871,-9.406328060634906e-06,21570
225,12,18,9,0.0,3.5762785e-08,0.002006169187370688,0.0005544945597648621,0.0003,0.015156865119934082,0.2,-0.04933587126433849,3.6940573668431396e-06,21580
250,13,18,10,0.0,-7.152557e-09,0.0014847857761196791,0.0005385935655795038,0.0003,0.01158827543258667,0.2,-0.05276375561952591,-2.365112244717693e-07,21590
25,1,24,1,0.0,1.66893e-08,0.0012482046731747687,0.0006281302194111049,0.0003,0.002474188804626465,0.2,-0.05914322696626186,-9.49859600751779e-07,21600
50,2,22,2,0.0,1.9073486e-08,0.04608987439423799,0.013137354515492916,0.0003,0.07195740938186646,0.2,-0.048450670391321185,6.074905250841312e-07,21610
75,3,21,3,0.0,2.1457671e-08,0.005318743223324418,0.0011949033942073584,0.0003,-0.05499708652496338,0.2,-0.05125336907804012,-1.4904737231091758e-06,21620
100,4,21,4,0.019999999552965164,0.0019812535,0.007541195815429091,-0.0047010742127895355,0.0003,-0.13243210315704346,0.2,-0.07628354206681251,-0.004852850335184655,21630
125,6,20,5,0.03599999919533729,0.032075763,0.41468743681907655,0.18442383408546448,0.0003,-0.0011495351791381836,0.2,-0.09241630211472511,-0.010392254997044858,21640
150,7,19,6,0.0,4.7683715e-09,0.0015471263730432838,0.0011030060704797506,0.0003,0.06931662559509277,0.2,-0.04586657956242561,-1.0918378343660606e-05,21650
175,9,19,7,0.02799999937415123,0.016373182,1.280562734603882,0.5694515705108643,0.0003,-0.14753901958465576,0.2,-0.09988894760608673,-0.015740748245269033,21660
200,10,18,8,0.0,0.0,0.03775192741304636,0.008151179179549217,0.0003,-0.1388939619064331,0.2,-0.04437752105295658,-2.4318694347158498e-08,21670
225,12,17,9,0.023999999463558196,0.013726354,0.034783342480659486,0.006700062192976475,0.0003,-0.3477041721343994,0.2,-0.08686076998710632,-0.005887882146052448,21680
250,14,17,10,0.0,4.7683715e-09,0.011976694408804178,0.006273966748267412,0.0003,0.3188948631286621,0.2,-0.04700646661221981,-8.717298298677178e-06,21690
25,0,25,1,0.0,2.1457671e-08,0.01009542210958898,0.0029172482900321484,0.0003,-0.04644930362701416,0.2,-0.044077005982398984,-4.2915342568505824e-08,21700
