time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/entropy_loss,train/clip_range,train/approx_kl,train/clip_fraction,train/loss,train/value_loss,train/explained_variance,train/learning_rate,train/policy_gradient_loss,train/n_updates
1,25,0,27,-1.6256784439086913,0.2,0.022906467,0.09199999794363975,-0.007911436259746552,0.1453727215528488,-0.09083008766174316,0.0003,-0.04235672064498104,11500
2,50,2,24,-1.6536612868309022,0.2,0.024655012,0.09199999868869782,-0.02512509562075138,0.05547559522092342,-1.5359652042388916,0.0003,-0.026377591119147857,11510
3,75,3,23,-2.0370819568634033,0.2,0.02292105,0.19599999561905862,0.01478378102183342,0.10370489582419395,-0.7041031122207642,0.0003,-0.014010459991171587,11520
4,100,4,22,-2.6530113935470583,0.2,0.03836147,0.1319999948143959,-0.03168002888560295,0.08255375772714615,0.29231923818588257,0.0003,-0.04273965915665059,11530
5,125,5,21,-1.8738869071006774,0.2,0.0012957286,0.0,0.06521248817443848,0.19831757247447968,-0.1346813440322876,0.0003,-0.006572241012007041,11540
6,150,7,21,-1.8755359411239625,0.2,0.015998313,0.08799999579787254,-0.003758475184440613,0.10522592067718506,0.28803759813308716,0.0003,-0.018691696284804493,11550
7,175,8,20,-2.1733469486236574,0.2,0.007782104,0.031999999284744264,0.5575364828109741,1.4666670322418214,-0.07201671600341797,0.0003,-0.02754651523288345,11560
8,200,9,20,-2.292148160934448,0.2,0.0094967885,0.05599999874830246,0.3506022095680237,0.8832147896289826,0.06445038318634033,0.0003,-0.011313032046892602,11570
9,225,11,20,-3.040524697303772,0.2,0.0076409457,0.14799999594688415,0.0014090854674577713,0.04226163849234581,-0.18836772441864014,0.0003,-0.012520937910303332,11580
10,250,12,19,-2.442468357086182,0.2,0.0018668819,0.0,0.6704501509666443,1.4761319994926452,0.1604434847831726,0.0003,0.003617351365275567,11590
1,25,0,28,-1.9373506903648376,0.2,0.011476469,0.03599999919533729,0.9213758111000061,1.9759503602981567,-0.02804732322692871,0.0003,-0.01905817215982779,11600
2,50,1,26,-1.8995422720909119,0.2,0.06127637,0.3119999930262566,0.0014550462365150452,0.2092044845223427,-0.6890522241592407,0.0003,-0.06733142042160037,11610
3,75,3,24,-1.8626831650733948,0.2,0.023248311,0.13999999389052392,-0.0384027436375618,0.02069982700049877,-0.9401506185531616,0.0003,-0.0282943212985991,11620
4,100,4,23,-1.7826502680778504,0.2,0.0051342105,0.0,0.022007951512932777,0.0771114829927683,-49.33383560180664,0.0003,0.00342268844135134,11630
5,125,5,23,-1.7413894891738892,0.2,0.023624238,0.11599999591708184,-0.036406584084033966,0.15515423119068145,-0.03102552890777588,0.0003,-0.0470795618053522,11640
6,150,6,22,-1.672183346748352,0.2,0.039899684,0.1319999985396862,0.20551905035972595,0.5146904766559601,-0.08775961399078369,0.0003,-0.028860765832709488,11650
7,175,8,21,-2.1739333868026733,0.2,0.034239367,0.20399999395012855,-0.054832443594932556,0.03422254044562578,-6.571652412414551,0.0003,-0.04183613457158195,11660
8,200,9,21,-1.6422356128692628,0.2,0.001851275,0.0,0.7395654320716858,1.5351347923278809,-0.002490997314453125,0.0003,0.0033820589883255536,11670
9,225,10,20,-1.8122650146484376,0.2,0.009424541,0.02799999937415123,-0.01339699886739254,0.0285331130027771,0.3897218108177185,0.0003,-0.008247453030431728,11680
10,250,12,20,-1.8451143622398376,0.2,0.03192715,0.14799999445676804,-0.00810360535979271,0.04662149660289287,-0.5854377746582031,0.0003,-0.017041864162427346,11690
1,25,0,29,-2.2114850521087646,0.2,0.039625242,0.21599999740719794,-0.028706030920147896,0.008701850194483995,-0.04866302013397217,0.0003,-0.02148607411980592,11700
2,50,1,26,-1.8381644487380981,0.2,0.011914732,0.05599999874830246,-0.005075730383396149,0.11075878888368607,-0.26570165157318115,0.0003,-0.022292425380088333,11710
3,75,3,24,-1.6316998243331908,0.2,0.033878308,0.19599999785423278,-0.0008072853088378906,0.06478003300726413,-1.55381441116333,0.0003,-0.020215281955898234,11720
4,100,4,24,-1.778273355960846,0.2,0.03344764,0.09999999776482582,-0.07009360939264297,0.030038859881460666,0.0736163854598999,0.0003,-0.038700296388473276,11730
5,125,5,23,-1.9615531802177428,0.2,0.011503041,0.10399999544024467,0.16574722528457642,0.37691476941108704,-0.17517709732055664,0.0003,0.021564702756703014,11740
6,150,6,22,-1.4752200365066528,0.2,0.0018603229,0.0,0.28963038325309753,0.8077790677547455,-1.1202366352081299,0.0003,-0.004932259868830257,11750
7,175,7,21,-0.8345406413078308,0.2,9.30357e-05,0.0,0.48404061794281006,1.3025413393974303,-0.500456690788269,0.0003,-0.0015435173208821595,11760
8,200,9,21,-1.3873075723648072,0.2,0.017187444,0.06399999856948853,0.017909787595272064,0.18085097819566726,-0.5097811222076416,0.0003,-0.029643652581609104,11770
9,225,10,20,-1.464548909664154,0.2,0.02393849,0.02799999937415123,-0.00037544965744018555,0.048350128903985025,0.3828079104423523,0.0003,-0.013389388706535143,11780
10,250,12,20,-1.6022004723548888,0.2,0.024177402,0.09599999785423279,-0.056521933525800705,0.032328617945313456,-0.5221185684204102,0.0003,-0.03594490843079967,11790
1,25,0,27,-1.7581445455551148,0.2,0.0072590685,0.02799999937415123,-0.002765251323580742,0.06872988604009152,0.03288048505783081,0.0003,-0.009100930585526612,11800
2,50,1,25,-1.7647650599479676,0.2,0.03511029,0.17599999457597731,-0.010949954390525818,0.2435654118657112,-0.18444013595581055,0.0003,-0.061656750131398395,11810
3,75,3,24,-1.500310230255127,0.2,0.02831426,0.2119999922811985,0.0006017908453941345,0.05880928970873356,0.05262160301208496,0.0003,-0.019045699192211173,11820
4,100,4,23,-1.0605672359466554,0.2,0.0018017101,0.0,0.4606836140155792,1.0168795704841613,-0.22573959827423096,0.0003,-0.005081591060385904,11830
5,125,5,22,-1.382405734062195,0.2,0.0043682097,0.0,-0.005633242428302765,0.004244567197747529,-93.57379150390625,0.0003,-0.0026610876924827664,11840
6,150,6,22,-1.343222439289093,0.2,0.0068643284,0.02799999937415123,-0.032867103815078735,0.00098476207931526,-59.66093063354492,0.0003,-0.010989453495014522,11850
7,175,7,21,-1.5323741912841797,0.2,0.0072332453,0.03599999919533729,-0.008241109549999237,0.0008896582294255495,-22.445226669311523,0.0003,0.00040343669417808314,11860
8,200,9,21,-1.2014112234115601,0.2,0.0018150163,0.0,4.502934455871582,9.469204902648926,-0.5594810247421265,0.0003,-0.0016617329029834592,11870
9,225,10,21,-1.2617372870445251,0.2,0.008441484,0.011999999731779098,-0.01621660403907299,0.0662395004183054,0.1833667755126953,0.0003,-0.016763826864771757,11880
10,250,11,20,-1.4512247920036316,0.2,0.02693305,0.1599999949336052,-0.017257384955883026,0.13129558190703391,-0.1792536973953247,0.0003,-0.03449246586114185,11890
1,25,0,29,-1.5189047574996948,0.2,0.049534358,0.20799999162554741,-0.0012352950870990753,0.11762185394763947,0.05781722068786621,0.0003,-0.041346518486738225,11900
2,50,1,25,-1.4302660346031189,0.2,0.016847,0.05199999883770943,0.18544836342334747,0.4969463497400284,-0.020729899406433105,0.0003,-0.019055816952138826,11910
3,75,3,23,-1.3027395486831665,0.2,0.008823795,0.04799999892711639,0.6151941418647766,1.305445170402527,-0.09591078758239746,0.0003,-0.01234736254904476,11920
4,100,4,22,-1.3401844263076783,0.2,0.009271428,0.03999999910593033,0.024182047694921494,0.14421885162591935,-0.04140675067901611,0.0003,-0.016712474978528746,11930
5,125,5,22,-1.718867540359497,0.2,0.029684318,0.08399999663233756,0.2596074342727661,0.583705073595047,0.00503462553024292,0.0003,-0.024228545695543245,11940
6,150,6,21,-1.706620442867279,0.2,0.009376719,0.06799999848008156,0.07422186434268951,0.30918416380882263,-0.027217507362365723,0.0003,-0.022732184293681713,11950
7,175,8,21,-1.5399128198623657,0.2,0.017456979,0.07199999690055847,-0.03816838935017586,0.01737201791256666,-0.07175838947296143,0.0003,-0.018409130021463226,11960
8,200,9,20,-1.3471185922622682,0.2,0.043070972,0.2159999929368496,-0.04384583979845047,0.05683290064334869,0.16415971517562866,0.0003,-0.040768280562013356,11970
9,225,11,19,-1.3705562114715577,0.2,0.008396268,0.019999999552965164,0.8914077877998352,2.027632105350494,0.019166171550750732,0.0003,-0.009801202517701313,11980
10,250,12,19,-1.263568067550659,0.2,0.032365024,0.11999999806284904,-0.0656057745218277,0.03878616616129875,0.0011729001998901367,0.0003,-0.040417964139021476,11990
1,25,0,28,-1.2319203734397888,0.2,0.004542291,0.015999999642372132,0.2645386755466461,0.6300072431564331,0.02096480131149292,0.0003,-0.006748388468055566,12000
2,50,1,26,-1.3023832082748412,0.2,0.006319368,0.023999999463558196,-0.01103326678276062,0.1161397323012352,-0.1874983310699463,0.0003,-0.02017562890611515,12010
3,75,3,24,-1.3802120566368103,0.2,0.039157193,0.10799999609589576,0.01219755969941616,0.07363957017660142,-0.016797542572021484,0.0003,-0.018215210101917022,12020
4,100,4,23,-1.309029233455658,0.2,0.018169345,0.06399999856948853,-0.04382548853754997,0.07548720762133598,-0.050083279609680176,0.0003,-0.03096759604709227,12030
5,125,5,22,-1.2537372946739196,0.2,0.0305938,0.11999999731779099,-0.04326656460762024,0.0891059000045061,-0.3177140951156616,0.0003,-0.03789835505932615,12040
6,150,6,22,-1.1528530716896057,0.2,0.008595779,0.04799999892711639,0.033954471349716187,0.1824856698513031,0.17314445972442627,0.0003,-0.009872291901578479,12050
7,175,8,21,-1.5486102104187012,0.2,0.009923434,0.02799999937415123,-0.03731602057814598,0.023134016478434206,-0.054599761962890625,0.0003,-0.019011551267468008,12060
8,200,9,21,-1.4070418000221252,0.2,0.033905197,0.20399999469518662,-0.025883331894874573,0.048095778375864026,-0.23172998428344727,0.0003,-0.03028993312828234,12070
9,225,10,20,-1.610359537601471,0.2,0.00681318,0.0,0.9705333709716797,2.121929371356964,0.006480991840362549,0.0003,-0.001292185535654511,12080
10,250,12,20,-1.5530248403549194,0.2,0.01118638,0.043999999016523364,-0.03314949572086334,0.043136559799313544,0.024848580360412598,0.0003,-0.03156045070663112,12090
1,25,0,28,-1.537191355228424,0.2,0.011514578,0.08399999812245369,0.04196673259139061,0.11929108276963234,-0.04285144805908203,0.0003,-0.001310864187543359,12100
2,50,1,25,-1.5865604877471924,0.2,0.0033796476,0.015999999642372132,1.0971707105636597,2.274463939666748,0.0334433913230896,0.0003,-0.009260650824289484,12110
3,75,3,24,-0.9102254152297974,0.2,0.02483227,0.15199999809265136,0.1934603899717331,0.48087112605571747,-0.095375657081604,0.0003,-0.013172709906473744,12120
4,100,4,23,-0.9602623999118804,0.2,0.0154012535,0.08799999803304673,-0.01433197408914566,0.09580491855740547,0.1785668134689331,0.0003,-0.022514456299134622,12130
5,125,5,22,-1.4943125247955322,0.2,0.015488593,0.05599999725818634,0.0744662955403328,0.32180690169334414,-2.188103675842285,0.0003,-0.02205831363424693,12140
6,150,6,22,-1.4509560704231261,0.2,0.014211308,0.06799999848008156,0.6788928508758545,1.4410443305969238,0.12421751022338867,0.0003,-0.020053230217657612,12150
7,175,7,21,-1.5521754503250123,0.2,0.0373732,0.1039999969303608,0.06437838077545166,0.25636890679597857,-0.0044432878494262695,0.0003,-0.02762240240350309,12160
8,200,9,21,-1.5025491833686828,0.2,0.034580637,0.2519999898970127,-0.014530560933053493,0.028934685327112675,-1.2035791873931885,0.0003,-0.02000972866453239,12170
9,225,10,20,-1.3792051672935486,0.2,0.00041751144,0.0,0.5391880869865417,1.2190653681755066,-0.018565893173217773,0.0003,-0.0017595472263639777,12180
10,250,12,20,-1.0326118230819703,0.2,0.00026834727,0.0,0.12113997340202332,0.3743490129709244,0.7705028057098389,0.0003,-7.986831353630208e-05,12190
1,25,0,26,-1.499737274646759,0.2,0.0227597,0.07999999821186066,0.1393970549106598,0.40123974680900576,0.0024036765098571777,0.0003,-0.03307589143049015,12200
2,50,1,25,-1.6352126955986024,0.2,0.005532303,0.023999999463558196,-0.03665231540799141,0.019303069915622473,0.054638564586639404,0.0003,-0.019254508380777226,12210
3,75,3,24,-1.6074732065200805,0.2,0.0093206,0.03599999919533729,0.49584609270095825,1.2351977586746217,0.10222989320755005,0.0003,-0.01719016235694255,12220
4,100,4,22,-1.4783988833427428,0.2,0.005300176,0.007999999821186066,0.550138533115387,1.2839724898338318,-0.000489354133605957,0.0003,-0.008309775128960695,12230
5,125,5,22,-1.5401133298873901,0.2,0.009740426,0.051999998092651364,1.9449248313903809,4.444180846214294,-0.0012578964233398438,0.0003,-0.01971410608291535,12240
6,150,6,21,-1.3538263082504272,0.2,0.008088141,0.043999999016523364,0.02984452247619629,0.13778919875621795,0.21943628787994385,0.0003,-0.02134096858277985,12250
7,175,8,21,-1.4715510129928588,0.2,0.026730387,0.043999999016523364,-0.058073826134204865,0.01148397447541356,-3.0585923194885254,0.0003,-0.03625626451335791,12260
8,200,9,20,-1.8010844469070435,0.2,0.03136721,0.08399999663233756,-0.034923747181892395,0.0010022994130849839,-0.5585209131240845,0.0003,-0.018766075780964543,12270
9,225,11,20,-1.6367551684379578,0.2,0.07434962,0.10399999767541886,-0.048700638115406036,0.04251666776835918,0.15602821111679077,0.0003,-0.03390602334099828,12280
10,250,12,19,-1.7299256205558777,0.2,0.08196407,0.2199999950826168,0.2331407517194748,0.5804734855890274,-4.285930633544922,0.0003,-0.007958976088091773,12290
1,25,0,27,-1.3202139496803285,0.2,0.015142577,0.04799999892711639,0.0009279698133468628,0.14125838726758957,-0.191733717918396,0.0003,-0.022964613776653663,12300
2,50,1,25,-1.620068097114563,0.2,0.0054324865,0.03599999919533729,1.190736174583435,2.448646974563599,-0.006123542785644531,0.0003,-0.01670118615217504,12310
3,75,3,24,-0.9516253888607025,0.2,0.0033913779,0.019999999552965164,0.5557310581207275,1.1997544288635253,-1.107041597366333,0.0003,-0.007869482350535861,12320
4,100,4,23,-1.3280086636543273,0.2,0.0039066696,0.015999999642372132,0.22044655680656433,0.5385263085365295,0.07076138257980347,0.0003,-0.015398703619138133,12330
5,125,5,22,-1.281837797164917,0.2,0.011187431,0.043999999016523364,-0.03374055400490761,0.0015379225835204125,-0.008809208869934082,0.0003,-0.019083849504590057,12340
6,150,6,21,-1.1452337384223938,0.2,0.028290477,0.10799999684095382,-0.08333843946456909,0.0025611134245991708,-0.8393665552139282,0.0003,-0.047753877915442014,12350
7,175,8,20,-1.008225029706955,0.2,0.019446094,0.15999999940395354,-0.0030923164449632168,0.0011550268740393222,-0.21857106685638428,0.0003,-0.004260100682266099,12360
8,200,9,20,-1.3583759427070619,0.2,0.00039200543,0.0,1.2226154804229736,2.611965203285217,-0.02867865562438965,0.0003,-0.0034752986619579927,12370
9,225,11,19,-1.1463828921318053,0.2,0.0061342693,0.007999999821186066,0.11120177805423737,0.33508203029632566,0.6128123998641968,0.0003,-0.008086096358485406,12380
10,250,12,19,-1.3078200936317443,0.2,0.01823177,0.06799999773502349,0.03837655484676361,0.2488940954208374,-0.1557145118713379,0.0003,-0.030286990141496516,12390
1,25,0,27,-1.2053643584251403,0.2,0.022801582,0.10399999842047691,0.01861439272761345,0.10506540089845658,0.04888647794723511,0.0003,-0.021133874879218695,12400
2,50,2,23,-0.942305189371109,0.2,0.0067566703,0.05199999883770943,0.297389417886734,0.6375593364238739,-0.15706050395965576,0.0003,-0.0005818619598283448,12410
3,75,3,22,-1.3467870950698853,0.2,0.0008443832,0.0,0.13093993067741394,0.2922497749328613,0.2413228154182434,0.0003,-0.00013392612634959277,12420
4,100,4,22,-1.8092234492301942,0.2,0.0013289213,0.0,1.1327948570251465,2.4799810647964478,0.021196424961090088,0.0003,-0.0032005126389861973,12430
5,125,5,21,-1.5887304425239563,0.2,0.018849,0.07999999821186066,-0.02612980082631111,0.0640297032892704,0.03384041786193848,0.0003,-0.03105096122622477,12440
6,150,7,21,-1.0856589794158935,0.2,0.015931481,0.05999999865889549,0.02044801414012909,0.08945308178663254,-0.14739680290222168,0.0003,-0.012316154298023463,12450
7,175,8,20,-1.4791749715805054,0.2,0.007321775,0.05199999883770943,0.003671761602163315,0.0511736374348402,-0.2037372589111328,0.0003,-0.012900421132333407,12460
8,200,9,20,-1.5037708044052125,0.2,0.011506665,0.043999999016523364,-0.01618209294974804,0.057392219081521034,-0.24623870849609375,0.0003,-0.019180118005664326,12470
9,225,11,19,-1.476797640323639,0.2,0.007426622,0.019999999552965164,1.6341874599456787,3.4094904899597167,-0.040517568588256836,0.0003,-0.012339736905414612,12480
10,250,13,19,-1.1712211966514587,0.2,0.0026159906,0.003999999910593033,0.04509161040186882,0.18841972351074218,0.32500529289245605,0.0003,-0.014666714382823187,12490
1,25,0,26,-2.08845534324646,0.2,0.01705311,0.17199999317526818,-0.03036263771355152,0.042808881029486656,-0.1635587215423584,0.0003,-0.02347743763681507,12500
2,50,2,24,-1.2985904216766357,0.2,0.030188888,0.07999999895691871,-0.04393213242292404,0.029501353576779365,-0.008009552955627441,0.0003,-0.023672351205721486,12510
3,75,3,23,-1.129685389995575,0.2,0.08449858,0.23199999332427979,-0.00523761659860611,0.23945970088243484,-1.0442802906036377,0.0003,-0.0690502687394627,12520
4,100,4,22,-1.1510228753089904,0.2,0.008234686,0.04799999892711639,0.030063103884458542,0.0925283245742321,-0.6459016799926758,0.0003,-0.009463109100236978,12530
5,125,5,21,-1.2284752488136292,0.2,0.044962596,0.1439999982714653,0.018856026232242584,0.18694564551115037,-0.05287444591522217,0.0003,-0.05124841997027403,12540
6,150,7,21,-1.3429279565811156,0.2,0.015149586,0.07199999913573266,-0.012308696284890175,0.07815288603305817,-0.581646203994751,0.0003,-0.018484965790995032,12550
7,175,8,20,-1.230305802822113,0.2,0.009335043,0.031999999284744264,-0.014610100537538528,0.07451615631580352,-0.3822838068008423,0.0003,-0.018224739812954825,12560
8,200,9,20,-1.177571141719818,0.2,0.009424167,0.04799999892711639,-0.019829953089356422,0.05452698692679405,-0.2803215980529785,0.0003,-0.022467244837432787,12570
9,225,11,19,-1.455053949356079,0.2,0.0029950046,0.007999999821186066,0.027478303760290146,0.15036180913448333,-0.005246520042419434,0.0003,-0.008348092616301983,12580
10,250,12,19,-1.086536741256714,0.2,0.011747253,0.04799999892711639,-0.012348396703600883,0.04348040483891964,-0.014695525169372559,0.0003,-0.02130127741768959,12590
1,25,0,26,-1.3144526481628418,0.2,0.09319867,0.09199999794363975,0.48850664496421814,1.100093388557434,0.04805886745452881,0.0003,-0.02341787856817241,12600
2,50,1,25,-1.1497238278388977,0.2,0.016049597,0.03999999910593033,0.2683922052383423,0.7328331470489502,-0.06663656234741211,0.0003,-0.027056346455588808,12610
